Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,17721845,1,1,1,1,1,1,16,16,64,1,1,1,1024,512,0,0,30,1024,1024,0,0,16,1024,1032,0,0,30
scan,149213822,1,1,1,1,1,1,64,1,32,0,0,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,17
scan,137020815,1,1,1,1,1,1,64,1,32,0,1,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,16
scan,149556319,1,1,1,1,1,1,64,1,32,1,0,1,1024,1024,0,0,27,1024,2048,0,0,12,1024,2052,0,0,16
scan,136655338,1,1,1,1,1,1,64,1,32,1,1,1,1024,1024,0,0,27,1024,2048,0,0,8,1024,2052,0,0,17
scan,99096433,1,1,1,1,1,1,64,1,64,0,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,92342021,1,1,1,1,1,1,64,1,64,0,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
scan,100685404,1,1,1,1,1,1,64,1,64,1,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
scan,93011469,1,1,1,1,1,1,64,1,64,1,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,75317072,1,1,1,1,1,1,64,2,32,0,0,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,17
scan,69104543,1,1,1,1,1,1,64,2,32,0,1,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,16
scan,75484196,1,1,1,1,1,1,64,2,32,1,0,1,1024,1024,0,0,27,1024,2048,0,0,12,1024,2052,0,0,16
scan,68925035,1,1,1,1,1,1,64,2,32,1,1,1,1024,1024,0,0,27,1024,2048,0,0,8,1024,2052,0,0,17
scan,50109100,1,1,1,1,1,1,64,2,64,0,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,46588067,1,1,1,1,1,1,64,2,64,0,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
scan,50451752,1,1,1,1,1,1,64,2,64,1,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
scan,46952398,1,1,1,1,1,1,64,2,64,1,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,37758839,1,1,1,1,1,1,64,4,32,0,0,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,17
scan,34663740,1,1,1,1,1,1,64,4,32,0,1,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,16
scan,37839535,1,1,1,1,1,1,64,4,32,1,0,1,1024,1024,0,0,27,1024,2048,0,0,12,1024,2052,0,0,16
scan,34559921,1,1,1,1,1,1,64,4,32,1,1,1,1024,1024,0,0,27,1024,2048,0,0,8,1024,2052,0,0,17
scan,25139571,1,1,1,1,1,1,64,4,64,0,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,23379491,1,1,1,1,1,1,64,4,64,0,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
