Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,PRECISION,TEXTURE_MEMORY,WORK_PER_THREAD,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
md_helper,530528,18432,9,9,32,0,4,1024,0,0,0,32
md_helper,633568,14751,9,9,32,0,5,1024,0,0,0,32
md_helper,505087,73728,9,9,64,0,1,1024,0,0,0,40
md_helper,557344,36864,9,9,64,0,2,1024,0,0,0,40
md_helper,687328,24579,9,9,64,0,3,1024,0,0,0,40
md_helper,589120,18432,9,9,64,0,4,1024,0,0,0,40
md_helper,696192,14751,9,9,64,0,5,1024,0,0,0,40
md_helper,384480,73730,10,10,32,0,1,1024,0,0,0,30
md_helper,509696,36870,10,10,32,0,2,1024,0,0,0,32
md_helper,421312,24580,10,10,32,0,3,1024,0,0,0,32
md_helper,521951,18440,10,10,32,0,4,1024,0,0,0,32
md_helper,626624,14750,10,10,32,0,5,1024,0,0,0,32
md_helper,426240,73730,10,10,64,0,1,1024,0,0,0,40
md_helper,562176,36870,10,10,64,0,2,1024,0,0,0,40
md_helper,463264,24580,10,10,64,0,3,1024,0,0,0,40
md_helper,574752,18440,10,10,64,0,4,1024,0,0,0,40
md_helper,685728,14750,10,10,64,0,5,1024,0,0,0,40
md_helper,366304,73733,11,11,32,0,1,1024,0,0,0,30
md_helper,460960,36872,11,11,32,0,2,1024,0,0,0,32
md_helper,416928,24585,11,11,32,0,3,1024,0,0,0,32
md_helper,521344,18436,11,11,32,0,4,1024,0,0,0,32
md_helper,626400,14751,11,11,32,0,5,1024,0,0,0,32
md_helper,401568,73733,11,11,64,0,1,1024,0,0,0,40
md_helper,497088,36872,11,11,64,0,2,1024,0,0,0,40
md_helper,457024,24585,11,11,64,0,3,1024,0,0,0,40
md_helper,568480,18436,11,11,64,0,4,1024,0,0,0,40
md_helper,685056,14751,11,11,64,0,5,1024,0,0,0,40
md_helper,362784,73728,12,12,32,0,1,1024,0,0,0,30
md_helper,458368,36864,12,12,32,0,2,1024,0,0,0,32
md_helper,409280,24576,12,12,32,0,3,1024,0,0,0,32
md_helper,527520,18432,12,12,32,0,4,1024,0,0,0,32
md_helper,619264,14748,12,12,32,0,5,1024,0,0,0,32
md_helper,396000,73728,12,12,64,0,1,1024,0,0,0,40
md_helper,498112,36864,12,12,64,0,2,1024,0,0,0,40
md_helper,450272,24576,12,12,64,0,3,1024,0,0,0,40
md_helper,575008,18432,12,12,64,0,4,1024,0,0,0,40
md_helper,676864,14748,12,12,64,0,5,1024,0,0,0,40
md_helper,364608,73736,13,13,32,0,1,1024,0,0,0,30
md_helper,450912,36868,13,13,32,0,2,1024,0,0,0,32
md_helper,407360,24583,13,13,32,0,3,1024,0,0,0,32
md_helper,512928,18434,13,13,32,0,4,1024,0,0,0,32
md_helper,616704,14755,13,13,32,0,5,1024,0,0,0,32
md_helper,393664,73736,13,13,64,0,1,1024,0,0,0,40
md_helper,497472,36868,13,13,64,0,2,1024,0,0,0,40
md_helper,447520,24583,13,13,64,0,3,1024,0,0,0,40
md_helper,562144,18434,13,13,64,0,4,1024,0,0,0,40
md_helper,672160,14755,13,13,64,0,5,1024,0,0,0,40
md_helper,367008,73738,14,14,32,0,1,1024,0,0,0,30
md_helper,438656,36876,14,14,32,0,2,1024,0,0,0,32
md_helper,405152,24584,14,14,32,0,3,1024,0,0,0,32
md_helper,510752,18438,14,14,32,0,4,1024,0,0,0,32
md_helper,616512,14756,14,14,32,0,5,1024,0,0,0,32
md_helper,391456,73738,14,14,64,0,1,1024,0,0,0,40
md_helper,478720,36876,14,14,64,0,2,1024,0,0,0,40
md_helper,443968,24584,14,14,64,0,3,1024,0,0,0,40
md_helper,562368,18438,14,14,64,0,4,1024,0,0,0,40
md_helper,672320,14756,14,14,64,0,5,1024,0,0,0,40
md_helper,285856,73740,15,15,32,0,1,1024,0,0,0,30
md_helper,302336,36870,15,15,32,0,2,1024,0,0,0,32
md_helper,399648,24585,15,15,32,0,3,1024,0,0,0,32
md_helper,505056,18435,15,15,32,0,4,1024,0,0,0,32
md_helper,615840,14760,15,15,32,0,5,1024,0,0,0,32
md_helper,312448,73740,15,15,64,0,1,1024,0,0,0,40
md_helper,330336,36870,15,15,64,0,2,1024,0,0,0,40
md_helper,436384,24585,15,15,64,0,3,1024,0,0,0,40
md_helper,550688,18435,15,15,64,0,4,1024,0,0,0,40
md_helper,668576,14760,15,15,64,0,5,1024,0,0,0,40
md_helper,297216,73728,16,16,32,0,1,1024,0,0,0,30
md_helper,298336,36864,16,16,32,0,2,1024,0,0,0,32
md_helper,409024,24576,16,16,32,0,3,1024,0,0,0,32
md_helper,499968,18432,16,16,32,0,4,1024,0,0,0,32
md_helper,620896,14752,16,16,32,0,5,1024,0,0,0,32
md_helper,320832,73728,16,16,64,0,1,1024,0,0,0,40
md_helper,329248,36864,16,16,64,0,2,1024,0,0,0,40
md_helper,448032,24576,16,16,64,0,3,1024,0,0,0,40
md_helper,543456,18432,16,16,64,0,4,1024,0,0,0,40
md_helper,671296,14752,16,16,64,0,5,1024,0,0,0,40
md_helper,289504,73729,17,17,32,0,1,1024,0,0,0,30
md_helper,300640,36873,17,17,32,0,2,1024,0,0,0,32
md_helper,402976,24582,17,17,32,0,3,1024,0,0,0,32
md_helper,508864,18445,17,17,32,0,4,1024,0,0,0,32
md_helper,613472,14756,17,17,32,0,5,1024,0,0,0,32
md_helper,314272,73729,17,17,64,0,1,1024,0,0,0,40
md_helper,326432,36873,17,17,64,0,2,1024,0,0,0,40
md_helper,439488,24582,17,17,64,0,3,1024,0,0,0,40
md_helper,551072,18445,17,17,64,0,4,1024,0,0,0,40
md_helper,663808,14756,17,17,64,0,5,1024,0,0,0,40
md_helper,291616,73728,18,18,32,0,1,1024,0,0,0,30
md_helper,295520,36864,18,18,32,0,2,1024,0,0,0,32
md_helper,402144,24588,18,18,32,0,3,1024,0,0,0,32
md_helper,506752,18432,18,18,32,0,4,1024,0,0,0,32
md_helper,612256,14760,18,18,32,0,5,1024,0,0,0,32
md_helper,317568,73728,18,18,64,0,1,1024,0,0,0,40
md_helper,323136,36864,18,18,64,0,2,1024,0,0,0,40
md_helper,437728,24588,18,18,64,0,3,1024,0,0,0,40
md_helper,553696,18432,18,18,64,0,4,1024,0,0,0,40
md_helper,665344,14760,18,18,64,0,5,1024,0,0,0,40
md_helper,296064,73739,19,19,32,0,1,1024,0,0,0,30
md_helper,296064,36879,19,19,32,0,2,1024,0,0,0,32
md_helper,398176,24586,19,19,32,0,3,1024,0,0,0,32
md_helper,508351,18449,19,19,32,0,4,1024,0,0,0,32
md_helper,615488,14763,19,19,32,0,5,1024,0,0,0,32
md_helper,319296,73739,19,19,64,0,1,1024,0,0,0,40
md_helper,322880,36879,19,19,64,0,2,1024,0,0,0,40
md_helper,439104,24586,19,19,64,0,3,1024,0,0,0,40
md_helper,549280,18449,19,19,64,0,4,1024,0,0,0,40
md_helper,667808,14763,19,19,64,0,5,1024,0,0,0,40
md_helper,306272,73740,20,20,32,0,1,1024,0,0,0,30
md_helper,294176,36880,20,20,32,0,2,1024,0,0,0,32
md_helper,395776,24580,20,20,32,0,3,1024,0,0,0,32
md_helper,506976,18440,20,20,32,0,4,1024,0,0,0,32
md_helper,613984,14760,20,20,32,0,5,1024,0,0,0,32
md_helper,320000,73740,20,20,64,0,1,1024,0,0,0,40
md_helper,318208,36880,20,20,64,0,2,1024,0,0,0,40
md_helper,431808,24580,20,20,64,0,3,1024,0,0,0,40
md_helper,553344,18440,20,20,64,0,4,1024,0,0,0,40
