Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,32127264,1,1,1,1,1,1,256,2,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,25491574,1,1,1,1,1,1,256,2,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,16214665,1,1,1,1,1,1,256,4,32,0,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,12849027,1,1,1,1,1,1,256,4,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,17
scan,16222974,1,1,1,1,1,1,256,4,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,13005656,1,1,1,1,1,1,256,4,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,8308881,1,1,1,1,1,1,256,8,32,0,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,6588315,1,1,1,1,1,1,256,8,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,17
scan,8304273,1,1,1,1,1,1,256,8,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,6628124,1,1,1,1,1,1,256,8,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,4343677,1,1,1,1,1,1,256,16,32,0,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,3535433,1,1,1,1,1,1,256,16,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,17
scan,4344908,1,1,1,1,1,1,256,16,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,3546606,1,1,1,1,1,1,256,16,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,2459109,1,1,1,1,1,1,256,32,32,0,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,2049964,1,1,1,1,1,1,256,32,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,17
scan,2472749,1,1,1,1,1,1,256,32,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,2064632,1,1,1,1,1,1,256,32,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,1605528,1,1,1,1,1,1,256,64,32,0,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,1376390,1,1,1,1,1,1,256,64,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,17
scan,1621432,1,1,1,1,1,1,256,64,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,1356095,1,1,1,1,1,1,256,64,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,1260493,1,1,1,1,1,1,256,128,32,0,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,1209991,1,1,1,1,1,1,256,128,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,17
scan,1257412,1,1,1,1,1,1,256,128,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,1212771,1,1,1,1,1,1,256,128,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,1199296,1,1,1,1,1,1,256,256,32,0,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,1143200,1,1,1,1,1,1,256,256,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,17
scan,1195905,1,1,1,1,1,1,256,256,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,1148307,1,1,1,1,1,1,256,256,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,45554559,1,1,1,1,1,1,512,1,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,38656911,1,1,1,1,1,1,512,1,32,0,1,1,1024,8192,0,0,41,1024,16384,0,0,13,1024,16388,0,0,18
scan,45575415,1,1,1,1,1,1,512,1,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,38727631,1,1,1,1,1,1,512,1,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,22956811,1,1,1,1,1,1,512,2,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,19480420,1,1,1,1,1,1,512,2,32,0,1,1,1024,8192,0,0,41,1024,16384,0,0,13,1024,16388,0,0,18
scan,22963673,1,1,1,1,1,1,512,2,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,19482278,1,1,1,1,1,1,512,2,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,11599310,1,1,1,1,1,1,512,4,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,9862921,1,1,1,1,1,1,512,4,32,0,1,1,1024,8192,0,0,41,1024,16384,0,0,13,1024,16388,0,0,18
scan,11612904,1,1,1,1,1,1,512,4,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,9883419,1,1,1,1,1,1,512,4,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,5943670,1,1,1,1,1,1,512,8,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
