Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,UNROLL_OUTER_LOOP,UNROLL_INNER_LOOP,CHUNK_FACTOR,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
BFS_kernel_warp,1855424,1000000,1,1,0,0,1,1024,0,0,0,20
BFS_kernel_warp,1625248,500000,1,1,0,0,2,1024,0,0,0,20
BFS_kernel_warp,1557152,250000,1,1,0,0,4,1024,0,0,0,20
BFS_kernel_warp,1567136,125000,1,1,0,0,8,1024,0,0,0,20
BFS_kernel_warp,1752480,1000000,1,1,0,1,1,1024,0,0,0,20
BFS_kernel_warp,1623296,500000,1,1,0,1,2,1024,0,0,0,20
BFS_kernel_warp,1558208,250000,1,1,0,1,4,1024,0,0,0,20
BFS_kernel_warp,1544960,125000,1,1,0,1,8,1024,0,0,0,20
BFS_kernel_warp,1753152,1000000,1,1,1,0,1,1024,0,0,0,20
BFS_kernel_warp,1594912,500000,1,1,1,0,2,1024,0,0,0,20
BFS_kernel_warp,1558048,250000,1,1,1,0,4,1024,0,0,0,20
BFS_kernel_warp,1542336,125000,1,1,1,0,8,1024,0,0,0,20
BFS_kernel_warp,1719616,1000000,1,1,1,1,1,1024,0,0,0,20
BFS_kernel_warp,1625888,500000,1,1,1,1,2,1024,0,0,0,20
BFS_kernel_warp,1558048,250000,1,1,1,1,4,1024,0,0,0,20
BFS_kernel_warp,1567168,125000,1,1,1,1,8,1024,0,0,0,20
BFS_kernel_warp,892896,1000000,2,2,0,0,1,1024,0,0,0,20
BFS_kernel_warp,811968,500000,2,2,0,0,2,1024,0,0,0,20
BFS_kernel_warp,807840,250000,2,2,0,0,4,1024,0,0,0,20
BFS_kernel_warp,789344,125000,2,2,0,0,8,1024,0,0,0,20
BFS_kernel_warp,898208,1000000,2,2,0,1,1,1024,0,0,0,20
BFS_kernel_warp,811072,500000,2,2,0,1,2,1024,0,0,0,20
BFS_kernel_warp,815360,250000,2,2,0,1,4,1024,0,0,0,20
BFS_kernel_warp,791648,125000,2,2,0,1,8,1024,0,0,0,20
BFS_kernel_warp,883744,1000000,2,2,1,0,1,1024,0,0,0,20
BFS_kernel_warp,812160,500000,2,2,1,0,2,1024,0,0,0,20
BFS_kernel_warp,809088,250000,2,2,1,0,4,1024,0,0,0,20
BFS_kernel_warp,805408,125000,2,2,1,0,8,1024,0,0,0,20
BFS_kernel_warp,877888,1000000,2,2,1,1,1,1024,0,0,0,20
BFS_kernel_warp,828576,500000,2,2,1,1,2,1024,0,0,0,20
BFS_kernel_warp,809152,250000,2,2,1,1,4,1024,0,0,0,20
BFS_kernel_warp,791296,125000,2,2,1,1,8,1024,0,0,0,20
BFS_kernel_warp,609440,1000002,3,3,0,0,1,1024,0,0,0,20
BFS_kernel_warp,562688,500001,3,3,0,0,2,1024,0,0,0,20
BFS_kernel_warp,539904,250002,3,3,0,0,4,1024,0,0,0,20
BFS_kernel_warp,539680,125001,3,3,0,0,8,1024,0,0,0,20
BFS_kernel_warp,607232,1000002,3,3,0,1,1,1024,0,0,0,20
BFS_kernel_warp,561248,500001,3,3,0,1,2,1024,0,0,0,20
BFS_kernel_warp,538784,250002,3,3,0,1,4,1024,0,0,0,20
BFS_kernel_warp,551936,125001,3,3,0,1,8,1024,0,0,0,20
BFS_kernel_warp,595872,1000002,3,3,1,0,1,1024,0,0,0,20
BFS_kernel_warp,551040,500001,3,3,1,0,2,1024,0,0,0,20
BFS_kernel_warp,552032,250002,3,3,1,0,4,1024,0,0,0,20
BFS_kernel_warp,550624,125001,3,3,1,0,8,1024,0,0,0,20
BFS_kernel_warp,593536,1000002,3,3,1,1,1,1024,0,0,0,20
BFS_kernel_warp,548896,500001,3,3,1,1,2,1024,0,0,0,20
BFS_kernel_warp,538752,250002,3,3,1,1,4,1024,0,0,0,20
BFS_kernel_warp,553920,125001,3,3,1,1,8,1024,0,0,0,20
BFS_kernel_warp,459584,1000000,4,4,0,0,1,1024,0,0,0,20
BFS_kernel_warp,425248,500000,4,4,0,0,2,1024,0,0,0,20
BFS_kernel_warp,417792,250000,4,4,0,0,4,1024,0,0,0,20
BFS_kernel_warp,422496,125000,4,4,0,0,8,1024,0,0,0,20
BFS_kernel_warp,453600,1000000,4,4,0,1,1,1024,0,0,0,20
BFS_kernel_warp,425568,500000,4,4,0,1,2,1024,0,0,0,20
BFS_kernel_warp,416160,250000,4,4,0,1,4,1024,0,0,0,20
BFS_kernel_warp,416832,125000,4,4,0,1,8,1024,0,0,0,20
BFS_kernel_warp,459552,1000000,4,4,1,0,1,1024,0,0,0,20
BFS_kernel_warp,418048,500000,4,4,1,0,2,1024,0,0,0,20
BFS_kernel_warp,422432,250000,4,4,1,0,4,1024,0,0,0,20
BFS_kernel_warp,414560,125000,4,4,1,0,8,1024,0,0,0,20
BFS_kernel_warp,458848,1000000,4,4,1,1,1,1024,0,0,0,20
BFS_kernel_warp,420736,500000,4,4,1,1,2,1024,0,0,0,20
BFS_kernel_warp,410976,250000,4,4,1,1,4,1024,0,0,0,20
BFS_kernel_warp,415968,125000,4,4,1,1,8,1024,0,0,0,20
BFS_kernel_warp,374432,1000000,5,5,0,0,1,1024,0,0,0,20
BFS_kernel_warp,340288,500000,5,5,0,0,2,1024,0,0,0,20
BFS_kernel_warp,334976,250000,5,5,0,0,4,1024,0,0,0,20
BFS_kernel_warp,336544,125000,5,5,0,0,8,1024,0,0,0,20
BFS_kernel_warp,369344,1000000,5,5,0,1,1,1024,0,0,0,20
BFS_kernel_warp,348608,500000,5,5,0,1,2,1024,0,0,0,20
BFS_kernel_warp,335424,250000,5,5,0,1,4,1024,0,0,0,20
BFS_kernel_warp,344224,125000,5,5,0,1,8,1024,0,0,0,20
BFS_kernel_warp,369696,1000000,5,5,1,0,1,1024,0,0,0,20
