Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,UNROLL_OUTER_LOOP,UNROLL_INNER_LOOP,CHUNK_FACTOR,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
BFS_kernel_warp,1726464,1000000,1,1,0,0,1,1024,0,0,0,20
BFS_kernel_warp,1482752,500000,1,1,0,0,2,1024,0,0,0,20
BFS_kernel_warp,1444864,250000,1,1,0,0,4,1024,0,0,0,20
BFS_kernel_warp,1433600,125000,1,1,0,0,8,1024,0,0,0,20
BFS_kernel_warp,1574912,1000000,1,1,0,1,1,1024,0,0,0,20
BFS_kernel_warp,1480704,500000,1,1,0,1,2,1024,0,0,0,20
BFS_kernel_warp,1446912,250000,1,1,0,1,4,1024,0,0,0,20
BFS_kernel_warp,1433600,125000,1,1,0,1,8,1024,0,0,0,20
BFS_kernel_warp,1576960,1000000,1,1,1,0,1,1024,0,0,0,20
BFS_kernel_warp,1481728,500000,1,1,1,0,2,1024,0,0,0,20
BFS_kernel_warp,1448960,250000,1,1,1,0,4,1024,0,0,0,20
BFS_kernel_warp,1434624,125000,1,1,1,0,8,1024,0,0,0,20
BFS_kernel_warp,1595392,1000000,1,1,1,1,1,1024,0,0,0,20
BFS_kernel_warp,1479680,500000,1,1,1,1,2,1024,0,0,0,20
BFS_kernel_warp,1446912,250000,1,1,1,1,4,1024,0,0,0,20
BFS_kernel_warp,1437696,125000,1,1,1,1,8,1024,0,0,0,20
BFS_kernel_warp,798720,1000000,2,2,0,0,1,1024,0,0,0,20
BFS_kernel_warp,749568,500000,2,2,0,0,2,1024,0,0,0,20
BFS_kernel_warp,733184,250000,2,2,0,0,4,1024,0,0,0,20
BFS_kernel_warp,731136,125000,2,2,0,0,8,1024,0,0,0,20
BFS_kernel_warp,796672,1000000,2,2,0,1,1,1024,0,0,0,20
BFS_kernel_warp,749568,500000,2,2,0,1,2,1024,0,0,0,20
BFS_kernel_warp,734208,250000,2,2,0,1,4,1024,0,0,0,20
BFS_kernel_warp,731136,125000,2,2,0,1,8,1024,0,0,0,20
BFS_kernel_warp,798720,1000000,2,2,1,0,1,1024,0,0,0,20
BFS_kernel_warp,749568,500000,2,2,1,0,2,1024,0,0,0,20
BFS_kernel_warp,734208,250000,2,2,1,0,4,1024,0,0,0,20
BFS_kernel_warp,730112,125000,2,2,1,0,8,1024,0,0,0,20
BFS_kernel_warp,796672,1000000,2,2,1,1,1,1024,0,0,0,20
BFS_kernel_warp,749568,500000,2,2,1,1,2,1024,0,0,0,20
BFS_kernel_warp,735232,250000,2,2,1,1,4,1024,0,0,0,20
BFS_kernel_warp,732160,125000,2,2,1,1,8,1024,0,0,0,20
BFS_kernel_warp,537600,1000002,3,3,0,0,1,1024,0,0,0,20
BFS_kernel_warp,504832,500001,3,3,0,0,2,1024,0,0,0,20
BFS_kernel_warp,496640,250002,3,3,0,0,4,1024,0,0,0,20
BFS_kernel_warp,496640,125001,3,3,0,0,8,1024,0,0,0,20
BFS_kernel_warp,535552,1000002,3,3,0,1,1,1024,0,0,0,20
BFS_kernel_warp,505855,500001,3,3,0,1,2,1024,0,0,0,20
BFS_kernel_warp,495616,250002,3,3,0,1,4,1024,0,0,0,20
BFS_kernel_warp,497664,125001,3,3,0,1,8,1024,0,0,0,20
BFS_kernel_warp,536576,1000002,3,3,1,0,1,1024,0,0,0,20
BFS_kernel_warp,505855,500001,3,3,1,0,2,1024,0,0,0,20
BFS_kernel_warp,496640,250002,3,3,1,0,4,1024,0,0,0,20
BFS_kernel_warp,497664,125001,3,3,1,0,8,1024,0,0,0,20
BFS_kernel_warp,537600,1000002,3,3,1,1,1,1024,0,0,0,20
BFS_kernel_warp,504832,500001,3,3,1,1,2,1024,0,0,0,20
BFS_kernel_warp,501760,250002,3,3,1,1,4,1024,0,0,0,20
BFS_kernel_warp,500736,125001,3,3,1,1,8,1024,0,0,0,20
BFS_kernel_warp,407552,1000000,4,4,0,0,1,1024,0,0,0,20
BFS_kernel_warp,382976,500000,4,4,0,0,2,1024,0,0,0,20
BFS_kernel_warp,376832,250000,4,4,0,0,4,1024,0,0,0,20
BFS_kernel_warp,379904,125000,4,4,0,0,8,1024,0,0,0,20
BFS_kernel_warp,406528,1000000,4,4,0,1,1,1024,0,0,0,20
BFS_kernel_warp,382976,500000,4,4,0,1,2,1024,0,0,0,20
BFS_kernel_warp,376832,250000,4,4,0,1,4,1024,0,0,0,20
BFS_kernel_warp,380928,125000,4,4,0,1,8,1024,0,0,0,20
BFS_kernel_warp,409600,1000000,4,4,1,0,1,1024,0,0,0,20
BFS_kernel_warp,384000,500000,4,4,1,0,2,1024,0,0,0,20
BFS_kernel_warp,375808,250000,4,4,1,0,4,1024,0,0,0,20
BFS_kernel_warp,382976,125000,4,4,1,0,8,1024,0,0,0,20
BFS_kernel_warp,408576,1000000,4,4,1,1,1,1024,0,0,0,20
BFS_kernel_warp,381952,500000,4,4,1,1,2,1024,0,0,0,20
BFS_kernel_warp,375808,250000,4,4,1,1,4,1024,0,0,0,20
BFS_kernel_warp,380928,125000,4,4,1,1,8,1024,0,0,0,20
BFS_kernel_warp,331776,1000000,5,5,0,0,1,1024,0,0,0,20
BFS_kernel_warp,308224,500000,5,5,0,0,2,1024,0,0,0,20
BFS_kernel_warp,307200,250000,5,5,0,0,4,1024,0,0,0,20
BFS_kernel_warp,307200,125000,5,5,0,0,8,1024,0,0,0,20
BFS_kernel_warp,327680,1000000,5,5,0,1,1,1024,0,0,0,20
BFS_kernel_warp,315392,500000,5,5,0,1,2,1024,0,0,0,20
BFS_kernel_warp,305152,250000,5,5,0,1,4,1024,0,0,0,20
BFS_kernel_warp,310272,125000,5,5,0,1,8,1024,0,0,0,20
BFS_kernel_warp,328704,1000000,5,5,1,0,1,1024,0,0,0,20
BFS_kernel_warp,309248,500000,5,5,1,0,2,1024,0,0,0,20
BFS_kernel_warp,305152,250000,5,5,1,0,4,1024,0,0,0,20
BFS_kernel_warp,307200,125000,5,5,1,0,8,1024,0,0,0,20
BFS_kernel_warp,328704,1000000,5,5,1,1,1,1024,0,0,0,20
BFS_kernel_warp,310272,500000,5,5,1,1,2,1024,0,0,0,20
BFS_kernel_warp,305152,250000,5,5,1,1,4,1024,0,0,0,20
BFS_kernel_warp,306176,125000,5,5,1,1,8,1024,0,0,0,20
BFS_kernel_warp,274432,1000002,6,6,0,0,1,1024,0,0,0,20
BFS_kernel_warp,261119,500004,6,6,0,0,2,1024,0,0,0,20
BFS_kernel_warp,258048,250002,6,6,0,0,4,1024,0,0,0,20
BFS_kernel_warp,264192,125004,6,6,0,0,8,1024,0,0,0,20
BFS_kernel_warp,276480,1000002,6,6,0,1,1,1024,0,0,0,20
BFS_kernel_warp,260096,500004,6,6,0,1,2,1024,0,0,0,20
BFS_kernel_warp,266240,250002,6,6,0,1,4,1024,0,0,0,20
BFS_kernel_warp,265216,125004,6,6,0,1,8,1024,0,0,0,20
