Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,Global size 3,Local size 3,Global size 4,Local size 4,LOOP_UNROLL_LSB,LOOP_UNROLL_LOCAL_MEMORY,LOOP_UNROLL_ADD_UNIFORM,SCAN_DATA_SIZE,SORT_DATA_SIZE,SCAN_BLOCK_SIZE,SORT_BLOCK_SIZE,INLINE_LSB,INLINE_SCAN,INLINE_LOCAL_MEMORY,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2,Maximum work-group size 3,Local memory size 3,Private memory size 3,Constant memory size 3,Registers count 3,Maximum work-group size 4,Local memory size 4,Private memory size 4,Constant memory size 4,Registers count 4
sort,162081879,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,256,256,1,0,1,1024,2052,0,0,27,1024,2112,0,0,16,1024,4224,0,0,22,1024,4,0,0,10,1024,2048,0,0,19
sort,179436966,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,256,256,1,1,0,1024,2052,0,0,35,1024,2112,0,0,16,1024,4224,0,0,22,1024,4,0,0,10,1024,2048,0,0,19
sort,172150999,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,256,256,1,1,1,1024,2052,0,0,35,1024,2112,0,0,16,1024,4224,0,0,22,1024,4,0,0,10,1024,2048,0,0,19
sort,124568273,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,512,512,0,0,0,1024,4100,0,0,29,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,18
sort,140456832,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,512,512,0,0,1,1024,4100,0,0,29,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,17
sort,130400119,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,512,512,0,1,0,1024,4100,0,0,29,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,18
sort,140713285,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,512,512,0,1,1,1024,4100,0,0,29,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,17
sort,130384467,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,512,512,1,0,0,1024,4100,0,0,27,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,18
sort,128275805,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,512,512,1,0,1,1024,4100,0,0,27,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,17
sort,138177339,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,512,512,1,1,0,1024,4100,0,0,33,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,18
sort,132385314,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,512,512,1,1,1,1024,4100,0,0,33,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,17
sort,120390595,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,1024,1024,0,0,0,1024,8196,0,0,29,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,19
