Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,2357634,1,1,1,1,1,1,512,8,64,0,0,1,1024,16384,0,0,28,1024,32768,0,0,16,1024,32776,0,0,26
scan,3675789,1,1,1,1,1,1,128,8,64,0,1,1,1024,4096,0,0,28,1024,8192,0,0,16,1024,8200,0,0,26
scan,679574,1,1,1,1,1,1,512,64,64,0,1,1,1024,16384,0,0,28,1024,32768,0,0,16,1024,32776,0,0,26
scan,2128686,1,1,1,1,1,1,512,8,64,0,1,1,1024,16384,0,0,28,1024,32768,0,0,16,1024,32776,0,0,26
scan,743541,1,1,1,1,1,1,256,64,64,0,1,1,1024,8192,0,0,28,1024,16384,0,0,16,1024,16392,0,0,26
scan,2643651,1,1,1,1,1,1,256,8,64,0,1,1,1024,8192,0,0,28,1024,16384,0,0,16,1024,16392,0,0,26
scan,874528,1,1,1,1,1,1,128,64,64,0,1,1,1024,4096,0,0,28,1024,8192,0,0,16,1024,8200,0,0,26
scan,5730002,1,1,1,1,1,1,64,8,64,0,1,1,1024,2048,0,0,28,1024,4096,0,0,16,1024,4104,0,0,26
scan,1241114,1,1,1,1,1,1,128,32,64,0,1,1,1024,4096,0,0,28,1024,8192,0,0,16,1024,8200,0,0,26
scan,681607,1,1,1,1,1,1,128,128,64,0,1,1,1024,4096,0,0,28,1024,8192,0,0,16,1024,8200,0,0,26
scan,138703002,1,1,1,1,1,1,16,1,64,0,1,1,1024,512,0,0,28,1024,1024,0,0,15,1024,1032,0,0,25
scan,652022,1,1,1,1,1,1,512,256,64,1,0,1,1024,16384,0,0,28,1024,32768,0,0,18,1024,32776,0,0,26
scan,15068349,1,1,1,1,1,1,128,2,64,1,0,1,1024,4096,0,0,28,1024,8192,0,0,18,1024,8200,0,0,26
scan,7728833,1,1,1,1,1,1,128,4,64,1,0,1,1024,4096,0,0,28,1024,8192,0,0,18,1024,8200,0,0,26
scan,890440,1,1,1,1,1,1,128,64,64,1,0,1,1024,4096,0,0,28,1024,8192,0,0,18,1024,8200,0,0,26
scan,4094654,1,1,1,1,1,1,128,8,64,1,0,1,1024,4096,0,0,28,1024,8192,0,0,18,1024,8200,0,0,26
scan,661294,1,1,1,1,1,1,128,128,64,1,1,1,1024,4096,0,0,28,1024,8192,0,0,14,1024,8200,0,0,26
scan,652286,1,1,1,1,1,1,256,128,64,1,0,1,1024,8192,0,0,28,1024,16384,0,0,18,1024,16392,0,0,26
scan,7580493,1,1,1,1,1,1,512,2,64,1,0,1,1024,16384,0,0,28,1024,32768,0,0,18,1024,32776,0,0,26
scan,9969528,1,1,1,1,1,1,256,2,64,0,0,1,1024,8192,0,0,28,1024,16384,0,0,16,1024,16392,0,0,26
scan,5199772,1,1,1,1,1,1,256,4,64,0,0,1,1024,8192,0,0,28,1024,16384,0,0,16,1024,16392,0,0,26
scan,664766,1,1,1,1,1,1,256,128,32,0,0,1,1024,4096,0,0,31,1024,8192,0,0,13,1024,8196,0,0,18
scan,7725106,1,1,1,1,1,1,256,4,32,1,0,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,20
scan,660464,1,1,1,1,1,1,256,128,32,1,0,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,20
scan,3486545,1,1,1,1,1,1,64,16,64,1,0,1,1024,2048,0,0,28,1024,4096,0,0,18,1024,4104,0,0,26
scan,606864,1,1,1,1,1,1,256,256,32,1,0,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,20
scan,19121480,1,1,1,1,1,1,16,8,32,1,0,1,1024,256,0,0,31,1024,512,0,0,10,1024,516,0,0,29
scan,686418,1,1,1,1,1,1,256,256,64,0,0,1,1024,8192,0,0,28,1024,16384,0,0,16,1024,16392,0,0,26
scan,595792,1,1,1,1,1,1,512,256,32,0,0,1,1024,8192,0,0,31,1024,16384,0,0,13,1024,16388,0,0,18
scan,979926,1,1,1,1,1,1,512,32,32,0,0,1,1024,8192,0,0,31,1024,16384,0,0,13,1024,16388,0,0,18
scan,718965,1,1,1,1,1,1,512,64,32,0,0,1,1024,8192,0,0,31,1024,16384,0,0,13,1024,16388,0,0,18
scan,28736814,1,1,1,1,1,1,256,1,32,0,0,1,1024,4096,0,0,31,1024,8192,0,0,13,1024,8196,0,0,18
scan,7484846,1,1,1,1,1,1,256,4,32,0,0,1,1024,4096,0,0,31,1024,8192,0,0,13,1024,8196,0,0,18
scan,10947496,1,1,1,1,1,1,64,8,32,0,0,1,1024,1024,0,0,31,1024,2048,0,0,13,1024,2052,0,0,18
scan,665380,1,1,1,1,1,1,512,256,64,0,0,1,1024,16384,0,0,28,1024,32768,0,0,16,1024,32776,0,0,26
scan,14033266,1,1,1,1,1,1,16,16,32,0,0,1,1024,256,0,0,31,1024,512,0,0,12,1024,516,0,0,18
scan,666854,1,1,1,1,1,1,512,128,64,0,0,1,1024,16384,0,0,28,1024,32768,0,0,16,1024,32776,0,0,26
scan,3005001,1,1,1,1,1,1,64,32,32,0,0,1,1024,1024,0,0,31,1024,2048,0,0,13,1024,2052,0,0,18
scan,1272912,1,1,1,1,1,1,512,16,64,0,0,1,1024,16384,0,0,28,1024,32768,0,0,16,1024,32776,0,0,26
scan,14850451,1,1,1,1,1,1,512,1,64,0,0,1,1024,16384,0,0,28,1024,32768,0,0,16,1024,32776,0,0,26
scan,42618356,1,1,1,1,1,1,64,2,32,0,0,1,1024,1024,0,0,31,1024,2048,0,0,13,1024,2052,0,0,18
scan,1688609,1,1,1,1,1,1,64,64,32,0,0,1,1024,1024,0,0,31,1024,2048,0,0,13,1024,2052,0,0,18
scan,21506557,1,1,1,1,1,1,64,4,32,0,0,1,1024,1024,0,0,31,1024,2048,0,0,13,1024,2052,0,0,18
scan,55021159,1,1,1,1,1,1,16,4,32,0,0,1,1024,256,0,0,31,1024,512,0,0,12,1024,516,0,0,18
scan,663856,1,1,1,1,1,1,512,512,64,0,0,1,1024,16384,0,0,28,1024,32768,0,0,16,1024,32776,0,0,26
scan,1129183,1,1,1,1,1,1,128,64,32,0,0,1,1024,2048,0,0,31,1024,4096,0,0,13,1024,4100,0,0,18
scan,10091225,1,1,1,1,1,1,512,2,32,0,0,1,1024,8192,0,0,31,1024,16384,0,0,13,1024,16388,0,0,18
scan,608115,1,1,1,1,1,1,512,128,32,0,0,1,1024,8192,0,0,31,1024,16384,0,0,13,1024,16388,0,0,18
scan,2771068,1,1,1,1,1,1,512,8,32,0,0,1,1024,8192,0,0,31,1024,16384,0,0,13,1024,16388,0,0,18
scan,12204785,1,1,1,1,1,1,128,4,32,0,0,1,1024,2048,0,0,31,1024,4096,0,0,13,1024,4100,0,0,18
scan,5221667,1,1,1,1,1,1,512,4,32,0,0,1,1024,8192,0,0,31,1024,16384,0,0,13,1024,16388,0,0,18
scan,1296290,1,1,1,1,1,1,256,32,32,0,0,1,1024,4096,0,0,31,1024,8192,0,0,13,1024,8196,0,0,18
scan,109524965,1,1,1,1,1,1,16,2,32,0,0,1,1024,256,0,0,31,1024,512,0,0,12,1024,516,0,0,18
scan,14497383,1,1,1,1,1,1,256,2,32,0,0,1,1024,4096,0,0,31,1024,8192,0,0,13,1024,8196,0,0,18
scan,84715380,1,1,1,1,1,1,64,1,32,0,0,1,1024,1024,0,0,31,1024,2048,0,0,13,1024,2052,0,0,18
scan,3157437,1,1,1,1,1,1,128,16,32,0,0,1,1024,2048,0,0,31,1024,4096,0,0,13,1024,4100,0,0,18
scan,3736839,1,1,1,1,1,1,512,4,64,0,0,1,1024,16384,0,0,28,1024,32768,0,0,16,1024,32776,0,0,26
scan,7125309,1,1,1,1,1,1,512,2,64,0,0,1,1024,16384,0,0,28,1024,32768,0,0,16,1024,32776,0,0,26
scan,1491994,1,1,1,1,1,1,512,16,32,0,0,1,1024,8192,0,0,31,1024,16384,0,0,13,1024,16388,0,0,18
scan,2049545,1,1,1,1,1,1,256,16,32,0,0,1,1024,4096,0,0,31,1024,8192,0,0,13,1024,8196,0,0,18
scan,586832,1,1,1,1,1,1,256,256,32,0,0,1,1024,4096,0,0,31,1024,8192,0,0,13,1024,8196,0,0,18
scan,728398,1,1,1,1,1,1,256,64,64,0,0,1,1024,8192,0,0,28,1024,16384,0,0,16,1024,16392,0,0,26
scan,45551155,1,1,1,1,1,1,128,1,32,0,0,1,1024,2048,0,0,31,1024,4096,0,0,13,1024,4100,0,0,18
scan,18406967,1,1,1,1,1,1,256,1,64,0,0,1,1024,8192,0,0,28,1024,16384,0,0,16,1024,16392,0,0,26
scan,666377,1,1,1,1,1,1,256,256,64,1,0,1,1024,8192,0,0,28,1024,16384,0,0,18,1024,16392,0,0,26
scan,1003351,1,1,1,1,1,1,256,32,64,0,0,1,1024,8192,0,0,28,1024,16384,0,0,16,1024,16392,0,0,26
scan,1797636,1,1,1,1,1,1,128,32,32,0,0,1,1024,2048,0,0,31,1024,4096,0,0,13,1024,4100,0,0,18
scan,14002579,1,1,1,1,1,1,256,2,32,1,0,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,20
scan,4331812,1,1,1,1,1,1,256,8,32,1,0,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,20
scan,895624,1,1,1,1,1,1,256,64,32,0,0,1,1024,4096,0,0,31,1024,8192,0,0,13,1024,8196,0,0,18
scan,688749,1,1,1,1,1,1,256,128,64,0,0,1,1024,8192,0,0,28,1024,16384,0,0,16,1024,16392,0,0,26
scan,24746192,1,1,1,1,1,1,256,1,32,0,1,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,18
scan,4345554,1,1,1,1,1,1,256,8,32,0,0,1,1024,4096,0,0,31,1024,8192,0,0,13,1024,8196,0,0,18
scan,3509593,1,1,1,1,1,1,256,8,32,0,1,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,18
scan,1773307,1,1,1,1,1,1,256,16,64,0,0,1,1024,8192,0,0,28,1024,16384,0,0,16,1024,16392,0,0,26
scan,1231913,1,1,1,1,1,1,256,32,32,0,1,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,18
scan,3006961,1,1,1,1,1,1,256,8,64,0,0,1,1024,8192,0,0,28,1024,16384,0,0,16,1024,16392,0,0,26
scan,6805591,1,1,1,1,1,1,128,8,32,0,0,1,1024,2048,0,0,31,1024,4096,0,0,13,1024,4100,0,0,18
scan,1383102,1,1,1,1,1,1,256,32,32,1,0,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,20
scan,6483407,1,1,1,1,1,1,256,4,32,0,1,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,18
scan,898409,1,1,1,1,1,1,256,64,32,1,0,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,20
scan,230556735,1,1,1,1,1,1,16,1,32,0,0,1,1024,256,0,0,31,1024,512,0,0,12,1024,516,0,0,18
scan,1814332,1,1,1,1,1,1,256,16,32,0,1,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,18
scan,2195860,1,1,1,1,1,1,256,16,32,1,0,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,20
scan,629921,1,1,1,1,1,1,256,128,32,0,1,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,18
scan,584416,1,1,1,1,1,1,256,256,32,0,1,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,18
scan,2374193,1,1,1,1,1,1,64,32,32,0,1,1,1024,1024,0,0,31,1024,2048,0,0,14,1024,2052,0,0,18
scan,18637662,1,1,1,1,1,1,128,2,32,0,1,1,1024,2048,0,0,31,1024,4096,0,0,14,1024,4100,0,0,18
scan,981536,1,1,1,1,1,1,128,64,32,0,1,1,1024,2048,0,0,31,1024,4096,0,0,14,1024,4100,0,0,18
scan,2656963,1,1,1,1,1,1,128,16,32,0,1,1,1024,2048,0,0,31,1024,4096,0,0,14,1024,4100,0,0,18
scan,719170,1,1,1,1,1,1,128,128,32,0,1,1,1024,2048,0,0,31,1024,4096,0,0,14,1024,4100,0,0,18
scan,32310204,1,1,1,1,1,1,64,2,32,0,1,1,1024,1024,0,0,31,1024,2048,0,0,14,1024,2052,0,0,18
scan,36927310,1,1,1,1,1,1,128,1,32,0,1,1,1024,2048,0,0,31,1024,4096,0,0,14,1024,4100,0,0,18
scan,27755474,1,1,1,1,1,1,16,8,32,0,1,1,1024,256,0,0,31,1024,512,0,0,12,1024,516,0,0,18
scan,1383771,1,1,1,1,1,1,64,64,32,0,1,1,1024,1024,0,0,31,1024,2048,0,0,14,1024,2052,0,0,18
scan,16352201,1,1,1,1,1,1,64,4,32,0,1,1,1024,1024,0,0,31,1024,2048,0,0,14,1024,2052,0,0,18
scan,4372050,1,1,1,1,1,1,64,16,32,0,1,1,1024,1024,0,0,31,1024,2048,0,0,14,1024,2052,0,0,18
scan,109592778,1,1,1,1,1,1,16,2,32,0,1,1,1024,256,0,0,31,1024,512,0,0,12,1024,516,0,0,18
scan,207441541,1,1,1,1,1,1,16,1,32,0,1,1,1024,256,0,0,31,1024,512,0,0,12,1024,516,0,0,18
scan,758958,1,1,1,1,1,1,256,64,32,0,1,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,18
scan,922264,1,1,1,1,1,1,256,32,64,0,1,1,1024,8192,0,0,28,1024,16384,0,0,16,1024,16392,0,0,26
scan,11188335,1,1,1,1,1,1,256,2,32,0,1,1,1024,4096,0,0,31,1024,8192,0,0,14,1024,8196,0,0,18
scan,658352,1,1,1,1,1,1,256,256,64,1,1,1,1024,8192,0,0,28,1024,16384,0,0,14,1024,16392,0,0,26
scan,60742792,1,1,1,1,1,1,64,1,32,0,1,1,1024,1024,0,0,31,1024,2048,0,0,14,1024,2052,0,0,18
scan,7921209,1,1,1,1,1,1,64,8,32,0,1,1,1024,1024,0,0,31,1024,2048,0,0,14,1024,2052,0,0,18
