Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,WORK_PER_THREAD,LOOP_UNROLL_TRIAD,PRECISION,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
triad_helper,876960,524288,1,1,1,0,32,1024,0,0,0,12
triad_helper,1729024,1048576,1,1,1,0,64,1024,0,0,0,12
triad_helper,870400,524288,1,1,1,1,32,1024,0,0,0,12
triad_helper,1728064,1048576,1,1,1,1,64,1024,0,0,0,12
triad_helper,442016,262144,1,1,2,0,32,1024,0,0,0,16
triad_helper,870368,524288,1,1,2,0,64,1024,0,0,0,15
triad_helper,441600,262144,1,1,2,1,32,1024,0,0,0,12
triad_helper,870688,524288,1,1,2,1,64,1024,0,0,0,13
triad_helper,299840,174764,1,1,3,0,32,1024,0,0,0,14
triad_helper,584672,349528,1,1,3,0,64,1024,0,0,0,15
triad_helper,298720,174764,1,1,3,1,32,1024,0,0,0,16
triad_helper,584608,349528,1,1,3,1,64,1024,0,0,0,18
triad_helper,227744,131072,1,1,4,0,32,1024,0,0,0,14
triad_helper,441280,262144,1,1,4,0,64,1024,0,0,0,15
triad_helper,228704,131072,1,1,4,1,32,1024,0,0,0,14
triad_helper,441952,262144,1,1,4,1,64,1024,0,0,0,18
triad_helper,184320,104860,1,1,5,0,32,1024,0,0,0,14
triad_helper,356384,209720,1,1,5,0,64,1024,0,0,0,15
triad_helper,184608,104860,1,1,5,1,32,1024,0,0,0,16
triad_helper,356384,209720,1,1,5,1,64,1024,0,0,0,16
triad_helper,156096,87384,1,1,6,0,32,1024,0,0,0,14
triad_helper,298944,174768,1,1,6,0,64,1024,0,0,0,15
triad_helper,155680,87384,1,1,6,1,32,1024,0,0,0,14
triad_helper,298144,174768,1,1,6,1,64,1024,0,0,0,15
triad_helper,136224,74900,1,1,7,0,32,1024,0,0,0,14
triad_helper,258400,149800,1,1,7,0,64,1024,0,0,0,15
triad_helper,135424,74900,1,1,7,1,32,1024,0,0,0,14
triad_helper,258208,149800,1,1,7,1,64,1024,0,0,0,15
triad_helper,120160,65536,1,1,8,0,32,1024,0,0,0,14
triad_helper,227456,131072,1,1,8,0,64,1024,0,0,0,15
triad_helper,120864,65536,1,1,8,1,32,1024,0,0,0,14
triad_helper,229440,131072,1,1,8,1,64,1024,0,0,0,15
triad_helper,108704,58256,1,1,9,0,32,1024,0,0,0,14
triad_helper,204384,116512,1,1,9,0,64,1024,0,0,0,15
triad_helper,108480,58256,1,1,9,1,32,1024,0,0,0,15
triad_helper,204352,116512,1,1,9,1,64,1024,0,0,0,16
triad_helper,99328,52432,1,1,10,0,32,1024,0,0,0,14
triad_helper,185088,104864,1,1,10,0,64,1024,0,0,0,15
triad_helper,98528,52432,1,1,10,1,32,1024,0,0,0,16
triad_helper,187072,104864,1,1,10,1,64,1024,0,0,0,17
triad_helper,442144,524288,2,2,1,0,32,1024,0,0,0,12
triad_helper,870592,1048576,2,2,1,0,64,1024,0,0,0,12
triad_helper,441728,524288,2,2,1,1,32,1024,0,0,0,12
triad_helper,870016,1048576,2,2,1,1,64,1024,0,0,0,12
triad_helper,229280,262144,2,2,2,0,32,1024,0,0,0,16
