Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,PRECISION,TEXTURE_MEMORY,WORK_PER_THREAD,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
md_helper,7262624,25116,897,897,64,0,3,1024,0,0,0,40
md_helper,12927872,15456,966,966,64,0,5,1024,0,0,0,40
md_helper,1177952,37098,458,458,32,0,2,1024,0,0,0,32
md_helper,4873088,37392,912,912,64,0,2,1024,0,0,0,40
md_helper,6683168,18585,315,315,64,0,4,1024,0,0,0,40
md_helper,5166048,36951,113,113,64,0,2,1024,0,0,0,40
md_helper,944224,73815,665,665,32,0,1,1024,0,0,0,29
md_helper,927296,37280,466,466,32,0,2,1024,0,0,0,32
md_helper,5323264,73810,610,610,64,0,1,1024,0,0,0,36
md_helper,18660064,14749,7,7,64,0,5,1024,0,0,0,40
md_helper,6522016,24630,821,821,64,0,3,1024,0,0,0,40
md_helper,1309024,24592,29,29,32,0,3,1024,0,0,0,32
md_helper,1171968,37092,281,281,32,0,2,1024,0,0,0,32
md_helper,1132288,36894,129,129,32,0,2,1024,0,0,0,32
md_helper,1209728,24924,402,402,32,0,3,1024,0,0,0,32
md_helper,890784,73944,312,312,32,0,1,1024,0,0,0,29
md_helper,1393120,15066,486,486,32,0,5,1024,0,0,0,32
md_helper,1695296,15462,859,859,32,0,5,1024,0,0,0,32
md_helper,5185440,74690,970,970,64,0,1,1024,0,0,0,36
md_helper,918848,36920,923,923,32,0,2,1024,0,0,0,32
md_helper,1212480,18584,202,202,32,0,4,1024,0,0,0,32
md_helper,1432288,14790,290,290,32,0,5,1024,0,0,0,32
md_helper,4539776,73899,207,207,64,0,1,1024,0,0,0,36
md_helper,1244576,18460,284,284,32,0,4,1024,0,0,0,32
md_helper,1273280,25027,863,863,32,0,3,1024,0,0,0,32
md_helper,1282848,37260,810,810,32,0,2,1024,0,0,0,32
md_helper,1930688,15040,940,940,32,0,5,1024,0,0,0,32
md_helper,1272800,15088,368,368,32,0,5,1024,0,0,0,32
md_helper,1603296,14820,780,780,32,0,5,1024,0,0,0,32
md_helper,1365600,14774,166,166,32,0,5,1024,0,0,0,32
md_helper,1285728,18476,298,298,32,0,4,1024,0,0,0,32
md_helper,1212768,18480,336,336,32,0,4,1024,0,0,0,32
md_helper,1170848,36960,330,330,32,0,2,1024,0,0,0,32
md_helper,1093472,24592,232,232,32,0,3,1024,0,0,0,32
md_helper,1931328,15168,948,948,32,0,5,1024,0,0,0,32
md_helper,1141504,36907,167,167,32,0,2,1024,0,0,0,32
md_helper,4792832,73809,139,139,64,0,1,1024,0,0,0,36
md_helper,1485280,19342,1018,1018,32,0,4,1024,0,0,0,32
md_helper,1163296,36960,210,210,32,0,2,1024,0,0,0,32
md_helper,961792,73968,368,368,32,0,1,1024,0,0,0,29
md_helper,1397728,15136,473,473,32,0,5,1024,0,0,0,32
md_helper,1243456,18544,304,304,32,0,4,1024,0,0,0,32
md_helper,5011904,73827,631,631,64,0,1,1024,0,0,0,36
md_helper,1687424,15072,628,628,32,0,5,1024,0,0,0,32
md_helper,7024224,73758,38,38,64,0,1,1024,0,0,0,36
md_helper,1192256,18445,527,527,32,0,4,1024,0,0,0,32
md_helper,1153120,36874,206,206,32,0,2,1024,0,0,0,32
md_helper,1267360,14758,94,94,32,0,5,1024,0,0,0,32
md_helper,1445376,18436,419,419,32,0,4,1024,0,0,0,32
md_helper,932544,36890,62,62,32,0,2,1024,0,0,0,32
md_helper,1175968,36990,270,270,32,0,2,1024,0,0,0,32
md_helper,1188000,37062,261,261,32,0,2,1024,0,0,0,32
md_helper,1103328,24698,233,233,32,0,3,1024,0,0,0,32
md_helper,1181248,18734,551,551,32,0,4,1024,0,0,0,32
md_helper,1277056,14920,373,373,32,0,5,1024,0,0,0,32
md_helper,1678656,15048,627,627,32,0,5,1024,0,0,0,32
md_helper,1292320,14896,392,392,32,0,5,1024,0,0,0,32
md_helper,4786496,74124,522,522,64,0,1,1024,0,0,0,36
md_helper,1164352,18727,307,307,32,0,4,1024,0,0,0,32
md_helper,1204384,25216,788,788,32,0,3,1024,0,0,0,32
md_helper,1270144,14820,76,76,32,0,5,1024,0,0,0,32
md_helper,1317408,15156,421,421,32,0,5,1024,0,0,0,32
md_helper,1495744,18662,434,434,32,0,4,1024,0,0,0,32
md_helper,1212704,18492,201,201,32,0,4,1024,0,0,0,32
md_helper,1293056,37260,828,828,32,0,2,1024,0,0,0,32
md_helper,4506432,73800,150,150,64,0,1,1024,0,0,0,36
md_helper,1533984,24682,602,602,32,0,3,1024,0,0,0,32
md_helper,985472,24624,81,81,32,0,3,1024,0,0,0,32
md_helper,1169952,24704,386,386,32,0,3,1024,0,0,0,32
md_helper,1301696,14839,209,209,32,0,5,1024,0,0,0,32
md_helper,1005952,24642,111,111,32,0,3,1024,0,0,0,32
md_helper,4915008,73941,503,503,64,0,1,1024,0,0,0,36
md_helper,1055136,24716,334,334,32,0,3,1024,0,0,0,32
md_helper,1737184,14960,680,680,32,0,5,1024,0,0,0,32
md_helper,1118496,36898,38,38,32,0,2,1024,0,0,0,32
md_helper,5857824,73775,65,65,64,0,1,1024,0,0,0,36
md_helper,1224704,18626,278,278,32,0,4,1024,0,0,0,32
md_helper,1129184,37506,658,658,32,0,2,1024,0,0,0,32
md_helper,956288,73959,277,277,32,0,1,1024,0,0,0,29
md_helper,5026272,73920,560,560,64,0,1,1024,0,0,0,36
md_helper,1594368,15040,752,752,32,0,5,1024,0,0,0,32
md_helper,973280,74304,774,774,32,0,1,1024,0,0,0,29
md_helper,1082400,25020,695,695,32,0,3,1024,0,0,0,32
md_helper,1335296,18571,379,379,32,0,4,1024,0,0,0,32
md_helper,1302080,14850,150,150,32,0,5,1024,0,0,0,32
md_helper,954816,74250,675,675,32,0,1,1024,0,0,0,29
md_helper,942496,73984,272,272,32,0,1,1024,0,0,0,29
md_helper,937664,74241,657,657,32,0,1,1024,0,0,0,29
md_helper,4783744,73809,531,531,64,0,1,1024,0,0,0,36
md_helper,1111296,37422,567,567,32,0,2,1024,0,0,0,32
md_helper,1032480,24700,247,247,32,0,3,1024,0,0,0,32
md_helper,1317824,14832,144,144,32,0,5,1024,0,0,0,32
md_helper,1449184,14750,295,295,32,0,5,1024,0,0,0,32
md_helper,1065312,74115,915,915,32,0,1,1024,0,0,0,29
md_helper,4501248,73736,709,709,64,0,1,1024,0,0,0,36
md_helper,1245536,25290,843,843,32,0,3,1024,0,0,0,32
md_helper,1172288,18549,229,229,32,0,4,1024,0,0,0,32
md_helper,1550624,24975,555,555,32,0,3,1024,0,0,0,32
md_helper,1446880,25480,980,980,32,0,3,1024,0,0,0,32
md_helper,959520,36966,122,122,32,0,2,1024,0,0,0,32
md_helper,962528,73800,205,205,32,0,1,1024,0,0,0,29
md_helper,1394272,14756,476,476,32,0,5,1024,0,0,0,32
md_helper,940800,73899,357,357,32,0,1,1024,0,0,0,29
md_helper,1976224,15696,981,981,32,0,5,1024,0,0,0,32
md_helper,977792,73988,698,698,32,0,1,1024,0,0,0,29
md_helper,1349600,37380,890,890,32,0,2,1024,0,0,0,32
md_helper,1313600,14805,141,141,32,0,5,1024,0,0,0,32
md_helper,1726432,14868,708,708,32,0,5,1024,0,0,0,32
md_helper,1200576,18678,566,566,32,0,4,1024,0,0,0,32
md_helper,1076128,74202,894,894,32,0,1,1024,0,0,0,29
md_helper,1194144,37100,265,265,32,0,2,1024,0,0,0,32
md_helper,2908128,36864,8,8,32,0,2,1024,0,0,0,32
md_helper,4504768,74360,715,715,64,0,1,1024,0,0,0,36
md_helper,6672576,18972,612,612,64,0,4,1024,0,0,0,40
md_helper,5375840,37300,746,746,64,0,2,1024,0,0,0,40
md_helper,5536704,24921,351,351,64,0,3,1024,0,0,0,40
md_helper,6063296,18446,23,23,64,0,4,1024,0,0,0,40
md_helper,5076416,73884,393,393,64,0,1,1024,0,0,0,36
md_helper,5496096,24780,210,210,64,0,3,1024,0,0,0,40
md_helper,6155456,18480,80,80,64,0,4,1024,0,0,0,40
md_helper,6769312,25350,845,845,64,0,3,1024,0,0,0,40
md_helper,4558848,24759,189,189,64,0,3,1024,0,0,0,40
md_helper,1011168,24640,110,110,32,0,3,1024,0,0,0,32
md_helper,5522656,25197,681,681,64,0,3,1024,0,0,0,40
md_helper,1196864,18561,269,269,32,0,4,1024,0,0,0,32
