Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,WORK_PER_THREAD,LOOP_UNROLL_TRIAD,PRECISION,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
triad_helper,838976,524288,1,1,1,0,32,1024,0,0,0,12
triad_helper,1652640,1048576,1,1,1,0,64,1024,0,0,0,12
triad_helper,835904,524288,1,1,1,1,32,1024,0,0,0,12
triad_helper,1653760,1048576,1,1,1,1,64,1024,0,0,0,12
triad_helper,422304,262144,1,1,2,0,32,1024,0,0,0,16
triad_helper,834144,524288,1,1,2,0,64,1024,0,0,0,15
triad_helper,423200,262144,1,1,2,1,32,1024,0,0,0,12
triad_helper,834144,524288,1,1,2,1,64,1024,0,0,0,13
triad_helper,286464,174764,1,1,3,0,32,1024,0,0,0,14
triad_helper,559872,349528,1,1,3,0,64,1024,0,0,0,15
triad_helper,290432,174764,1,1,3,1,32,1024,0,0,0,16
triad_helper,563360,349528,1,1,3,1,64,1024,0,0,0,18
triad_helper,219712,131072,1,1,4,0,32,1024,0,0,0,14
triad_helper,424800,262144,1,1,4,0,64,1024,0,0,0,15
triad_helper,218912,131072,1,1,4,1,32,1024,0,0,0,14
triad_helper,427072,262144,1,1,4,1,64,1024,0,0,0,18
triad_helper,181120,104860,1,1,5,0,32,1024,0,0,0,14
triad_helper,341536,209720,1,1,5,0,64,1024,0,0,0,15
triad_helper,180576,104860,1,1,5,1,32,1024,0,0,0,16
triad_helper,342912,209720,1,1,5,1,64,1024,0,0,0,16
triad_helper,152480,87384,1,1,6,0,32,1024,0,0,0,14
triad_helper,289728,174768,1,1,6,0,64,1024,0,0,0,15
triad_helper,149952,87384,1,1,6,1,32,1024,0,0,0,14
triad_helper,287744,174768,1,1,6,1,64,1024,0,0,0,15
triad_helper,132640,74900,1,1,7,0,32,1024,0,0,0,14
triad_helper,250112,149800,1,1,7,0,64,1024,0,0,0,15
triad_helper,134624,74900,1,1,7,1,32,1024,0,0,0,14
triad_helper,249600,149800,1,1,7,1,64,1024,0,0,0,15
triad_helper,118176,65536,1,1,8,0,32,1024,0,0,0,14
triad_helper,222816,131072,1,1,8,0,64,1024,0,0,0,15
triad_helper,119168,65536,1,1,8,1,32,1024,0,0,0,14
triad_helper,222912,131072,1,1,8,1,64,1024,0,0,0,15
triad_helper,105952,58256,1,1,9,0,32,1024,0,0,0,14
triad_helper,196288,116512,1,1,9,0,64,1024,0,0,0,15
triad_helper,106656,58256,1,1,9,1,32,1024,0,0,0,15
triad_helper,200160,116512,1,1,9,1,64,1024,0,0,0,16
triad_helper,96992,52432,1,1,10,0,32,1024,0,0,0,14
triad_helper,181088,104864,1,1,10,0,64,1024,0,0,0,15
triad_helper,97184,52432,1,1,10,1,32,1024,0,0,0,16
triad_helper,179584,104864,1,1,10,1,64,1024,0,0,0,17
triad_helper,429056,524288,2,2,1,0,32,1024,0,0,0,12
triad_helper,833632,1048576,2,2,1,0,64,1024,0,0,0,12
triad_helper,427808,524288,2,2,1,1,32,1024,0,0,0,12
triad_helper,834528,1048576,2,2,1,1,64,1024,0,0,0,12
triad_helper,217824,262144,2,2,2,0,32,1024,0,0,0,16
triad_helper,425120,524288,2,2,2,0,64,1024,0,0,0,15
triad_helper,220672,262144,2,2,2,1,32,1024,0,0,0,12
triad_helper,422848,524288,2,2,2,1,64,1024,0,0,0,13
triad_helper,152576,174768,2,2,3,0,32,1024,0,0,0,14
triad_helper,287328,349536,2,2,3,0,64,1024,0,0,0,15
triad_helper,150880,174768,2,2,3,1,32,1024,0,0,0,16
triad_helper,288896,349536,2,2,3,1,64,1024,0,0,0,18
triad_helper,118688,131072,2,2,4,0,32,1024,0,0,0,14
triad_helper,222336,262144,2,2,4,0,64,1024,0,0,0,15
triad_helper,118272,131072,2,2,4,1,32,1024,0,0,0,14
triad_helper,222208,262144,2,2,4,1,64,1024,0,0,0,18
triad_helper,100864,104864,2,2,5,0,32,1024,0,0,0,14
triad_helper,179296,209728,2,2,5,0,64,1024,0,0,0,15
triad_helper,98336,104864,2,2,5,1,32,1024,0,0,0,16
triad_helper,181184,209728,2,2,5,1,64,1024,0,0,0,16
triad_helper,82816,87384,2,2,6,0,32,1024,0,0,0,14
triad_helper,152384,174768,2,2,6,0,64,1024,0,0,0,15
triad_helper,85792,87384,2,2,6,1,32,1024,0,0,0,14
triad_helper,152704,174768,2,2,6,1,64,1024,0,0,0,15
triad_helper,75456,74904,2,2,7,0,32,1024,0,0,0,14
triad_helper,132288,149808,2,2,7,0,64,1024,0,0,0,15
triad_helper,71904,74904,2,2,7,1,32,1024,0,0,0,14
triad_helper,132864,149808,2,2,7,1,64,1024,0,0,0,15
triad_helper,65440,65536,2,2,8,0,32,1024,0,0,0,14
triad_helper,119296,131072,2,2,8,0,64,1024,0,0,0,15
triad_helper,67840,65536,2,2,8,1,32,1024,0,0,0,14
triad_helper,116480,131072,2,2,8,1,64,1024,0,0,0,15
triad_helper,62016,58256,2,2,9,0,32,1024,0,0,0,14
triad_helper,108608,116512,2,2,9,0,64,1024,0,0,0,15
triad_helper,60352,58256,2,2,9,1,32,1024,0,0,0,15
triad_helper,108416,116512,2,2,9,1,64,1024,0,0,0,16
triad_helper,54880,52432,2,2,10,0,32,1024,0,0,0,14
triad_helper,99616,104864,2,2,10,0,64,1024,0,0,0,15
triad_helper,56960,52432,2,2,10,1,32,1024,0,0,0,16
triad_helper,98528,104864,2,2,10,1,64,1024,0,0,0,17
triad_helper,289184,524292,3,3,1,0,32,1024,0,0,0,12
triad_helper,562976,1048584,3,3,1,0,64,1024,0,0,0,12
triad_helper,289504,524292,3,3,1,1,32,1024,0,0,0,12
triad_helper,561984,1048584,3,3,1,1,64,1024,0,0,0,12
triad_helper,150336,262152,3,3,2,0,32,1024,0,0,0,16
triad_helper,289024,524304,3,3,2,0,64,1024,0,0,0,15
triad_helper,150784,262152,3,3,2,1,32,1024,0,0,0,12
triad_helper,289120,524304,3,3,2,1,64,1024,0,0,0,13
triad_helper,107872,174768,3,3,3,0,32,1024,0,0,0,14
triad_helper,198144,349536,3,3,3,0,64,1024,0,0,0,15
triad_helper,107872,174768,3,3,3,1,32,1024,0,0,0,16
triad_helper,196032,349536,3,3,3,1,64,1024,0,0,0,18
triad_helper,82976,131076,3,3,4,0,32,1024,0,0,0,14
triad_helper,152640,262152,3,3,4,0,64,1024,0,0,0,15
triad_helper,81952,131076,3,3,4,1,32,1024,0,0,0,14
triad_helper,150944,262152,3,3,4,1,64,1024,0,0,0,18
triad_helper,70336,104868,3,3,5,0,32,1024,0,0,0,14
triad_helper,125152,209736,3,3,5,0,64,1024,0,0,0,15
triad_helper,70048,104868,3,3,5,1,32,1024,0,0,0,16
triad_helper,122560,209736,3,3,5,1,64,1024,0,0,0,16
triad_helper,59200,87384,3,3,6,0,32,1024,0,0,0,14
triad_helper,108256,174768,3,3,6,0,64,1024,0,0,0,15
triad_helper,61792,87384,3,3,6,1,32,1024,0,0,0,14
triad_helper,107456,174768,3,3,6,1,64,1024,0,0,0,15
triad_helper,54656,74904,3,3,7,0,32,1024,0,0,0,14
triad_helper,94976,149808,3,3,7,0,64,1024,0,0,0,15
triad_helper,54176,74904,3,3,7,1,32,1024,0,0,0,14
triad_helper,94720,149808,3,3,7,1,64,1024,0,0,0,15
triad_helper,50656,65544,3,3,8,0,32,1024,0,0,0,14
triad_helper,84128,131088,3,3,8,0,64,1024,0,0,0,15
triad_helper,51808,65544,3,3,8,1,32,1024,0,0,0,14
triad_helper,86560,131088,3,3,8,1,64,1024,0,0,0,15
triad_helper,48800,58260,3,3,9,0,32,1024,0,0,0,14
triad_helper,77344,116520,3,3,9,0,64,1024,0,0,0,15
triad_helper,50432,58260,3,3,9,1,32,1024,0,0,0,15
triad_helper,80224,116520,3,3,9,1,64,1024,0,0,0,16
triad_helper,42528,52440,3,3,10,0,32,1024,0,0,0,14
triad_helper,71936,104880,3,3,10,0,64,1024,0,0,0,15
triad_helper,45184,52440,3,3,10,1,32,1024,0,0,0,16
triad_helper,70592,104880,3,3,10,1,64,1024,0,0,0,17
triad_helper,220512,524288,4,4,1,0,32,1024,0,0,0,12
triad_helper,425280,1048576,4,4,1,0,64,1024,0,0,0,12
triad_helper,216448,524288,4,4,1,1,32,1024,0,0,0,12
triad_helper,425664,1048576,4,4,1,1,64,1024,0,0,0,12
triad_helper,117440,262144,4,4,2,0,32,1024,0,0,0,16
triad_helper,220256,524288,4,4,2,0,64,1024,0,0,0,15
triad_helper,114976,262144,4,4,2,1,32,1024,0,0,0,12
triad_helper,220256,524288,4,4,2,1,64,1024,0,0,0,13
triad_helper,85376,174768,4,4,3,0,32,1024,0,0,0,14
triad_helper,152928,349536,4,4,3,0,64,1024,0,0,0,15
triad_helper,83680,174768,4,4,3,1,32,1024,0,0,0,16
triad_helper,149728,349536,4,4,3,1,64,1024,0,0,0,18
triad_helper,63968,131072,4,4,4,0,32,1024,0,0,0,14
triad_helper,119008,262144,4,4,4,0,64,1024,0,0,0,15
triad_helper,65952,131072,4,4,4,1,32,1024,0,0,0,14
triad_helper,119776,262144,4,4,4,1,64,1024,0,0,0,18
triad_helper,56896,104864,4,4,5,0,32,1024,0,0,0,14
triad_helper,99552,209728,4,4,5,0,64,1024,0,0,0,15
triad_helper,57920,104864,4,4,5,1,32,1024,0,0,0,16
triad_helper,98240,209728,4,4,5,1,64,1024,0,0,0,16
triad_helper,50560,87392,4,4,6,0,32,1024,0,0,0,14
triad_helper,85664,174784,4,4,6,0,64,1024,0,0,0,15
triad_helper,50848,87392,4,4,6,1,32,1024,0,0,0,14
triad_helper,82176,174784,4,4,6,1,64,1024,0,0,0,15
triad_helper,45824,74912,4,4,7,0,32,1024,0,0,0,14
triad_helper,75488,149824,4,4,7,0,64,1024,0,0,0,15
triad_helper,46080,74912,4,4,7,1,32,1024,0,0,0,14
triad_helper,71520,149824,4,4,7,1,64,1024,0,0,0,15
triad_helper,40256,65536,4,4,8,0,32,1024,0,0,0,14
triad_helper,67200,131072,4,4,8,0,64,1024,0,0,0,15
triad_helper,40480,65536,4,4,8,1,32,1024,0,0,0,14
triad_helper,69792,131072,4,4,8,1,64,1024,0,0,0,15
triad_helper,42176,58256,4,4,9,0,32,1024,0,0,0,14
triad_helper,62880,116512,4,4,9,0,64,1024,0,0,0,15
triad_helper,39648,58256,4,4,9,1,32,1024,0,0,0,15
triad_helper,63104,116512,4,4,9,1,64,1024,0,0,0,16
triad_helper,36128,52432,4,4,10,0,32,1024,0,0,0,14
triad_helper,58016,104864,4,4,10,0,64,1024,0,0,0,15
triad_helper,37248,52432,4,4,10,1,32,1024,0,0,0,16
triad_helper,59328,104864,4,4,10,1,64,1024,0,0,0,17
triad_helper,179744,524300,5,5,1,0,32,1024,0,0,0,12
triad_helper,341440,1048600,5,5,1,0,64,1024,0,0,0,12
triad_helper,179136,524300,5,5,1,1,32,1024,0,0,0,12
triad_helper,342112,1048600,5,5,1,1,64,1024,0,0,0,12
triad_helper,96544,262160,5,5,2,0,32,1024,0,0,0,16
triad_helper,180128,524320,5,5,2,0,64,1024,0,0,0,15
triad_helper,96864,262160,5,5,2,1,32,1024,0,0,0,12
triad_helper,177728,524320,5,5,2,1,64,1024,0,0,0,13
triad_helper,69920,174780,5,5,3,0,32,1024,0,0,0,14
triad_helper,126655,349560,5,5,3,0,64,1024,0,0,0,15
triad_helper,69792,174780,5,5,3,1,32,1024,0,0,0,16
triad_helper,125152,349560,5,5,3,1,64,1024,0,0,0,18
triad_helper,56480,131080,5,5,4,0,32,1024,0,0,0,14
triad_helper,96192,262160,5,5,4,0,64,1024,0,0,0,15
triad_helper,54208,131080,5,5,4,1,32,1024,0,0,0,14
triad_helper,96672,262160,5,5,4,1,64,1024,0,0,0,18
triad_helper,48320,104860,5,5,5,0,32,1024,0,0,0,14
triad_helper,79936,209720,5,5,5,0,64,1024,0,0,0,15
triad_helper,47456,104860,5,5,5,1,32,1024,0,0,0,16
triad_helper,81184,209720,5,5,5,1,64,1024,0,0,0,16
triad_helper,41568,87400,5,5,6,0,32,1024,0,0,0,14
triad_helper,70752,174800,5,5,6,0,64,1024,0,0,0,15
triad_helper,43584,87400,5,5,6,1,32,1024,0,0,0,14
triad_helper,70560,174800,5,5,6,1,64,1024,0,0,0,15
triad_helper,38976,74900,5,5,7,0,32,1024,0,0,0,14
triad_helper,63968,149800,5,5,7,0,64,1024,0,0,0,15
triad_helper,40640,74900,5,5,7,1,32,1024,0,0,0,14
triad_helper,62784,149800,5,5,7,1,64,1024,0,0,0,15
triad_helper,36928,65540,5,5,8,0,32,1024,0,0,0,14
triad_helper,55104,131080,5,5,8,0,64,1024,0,0,0,15
triad_helper,35872,65540,5,5,8,1,32,1024,0,0,0,14
triad_helper,55232,131080,5,5,8,1,64,1024,0,0,0,15
triad_helper,34912,58260,5,5,9,0,32,1024,0,0,0,14
triad_helper,54976,116520,5,5,9,0,64,1024,0,0,0,15
triad_helper,35648,58260,5,5,9,1,32,1024,0,0,0,15
triad_helper,52384,116520,5,5,9,1,64,1024,0,0,0,16
triad_helper,32352,52440,5,5,10,0,32,1024,0,0,0,14
triad_helper,55008,104880,5,5,10,0,64,1024,0,0,0,15
triad_helper,30912,52440,5,5,10,1,32,1024,0,0,0,16
triad_helper,48064,104880,5,5,10,1,64,1024,0,0,0,17
triad_helper,156192,524304,6,6,1,0,32,1024,0,0,0,12
triad_helper,288352,1048608,6,6,1,0,64,1024,0,0,0,12
triad_helper,150272,524304,6,6,1,1,32,1024,0,0,0,12
triad_helper,285792,1048608,6,6,1,1,64,1024,0,0,0,12
triad_helper,84704,262152,6,6,2,0,32,1024,0,0,0,16
triad_helper,153568,524304,6,6,2,0,64,1024,0,0,0,15
triad_helper,83072,262152,6,6,2,1,32,1024,0,0,0,12
triad_helper,152992,524304,6,6,2,1,64,1024,0,0,0,13
triad_helper,62688,174768,6,6,3,0,32,1024,0,0,0,14
triad_helper,104352,349536,6,6,3,0,64,1024,0,0,0,15
triad_helper,60480,174768,6,6,3,1,32,1024,0,0,0,16
triad_helper,107008,349536,6,6,3,1,64,1024,0,0,0,18
triad_helper,51040,131088,6,6,4,0,32,1024,0,0,0,14
triad_helper,84736,262176,6,6,4,0,64,1024,0,0,0,15
triad_helper,50752,131088,6,6,4,1,32,1024,0,0,0,14
triad_helper,85664,262176,6,6,4,1,64,1024,0,0,0,18
triad_helper,41152,104880,6,6,5,0,32,1024,0,0,0,14
triad_helper,72000,209760,6,6,5,0,64,1024,0,0,0,15
triad_helper,43744,104880,6,6,5,1,32,1024,0,0,0,16
triad_helper,72352,209760,6,6,5,1,64,1024,0,0,0,16
triad_helper,39104,87384,6,6,6,0,32,1024,0,0,0,14
triad_helper,59840,174768,6,6,6,0,64,1024,0,0,0,15
triad_helper,39456,87384,6,6,6,1,32,1024,0,0,0,14
triad_helper,62624,174768,6,6,6,1,64,1024,0,0,0,15
triad_helper,35872,74904,6,6,7,0,32,1024,0,0,0,14
triad_helper,56352,149808,6,6,7,0,64,1024,0,0,0,15
triad_helper,36608,74904,6,6,7,1,32,1024,0,0,0,14
triad_helper,56352,149808,6,6,7,1,64,1024,0,0,0,15
triad_helper,33408,65544,6,6,8,0,32,1024,0,0,0,14
triad_helper,51360,131088,6,6,8,0,64,1024,0,0,0,15
triad_helper,31744,65544,6,6,8,1,32,1024,0,0,0,14
triad_helper,50752,131088,6,6,8,1,64,1024,0,0,0,15
triad_helper,31424,58272,6,6,9,0,32,1024,0,0,0,14
triad_helper,48800,116544,6,6,9,0,64,1024,0,0,0,15
triad_helper,31136,58272,6,6,9,1,32,1024,0,0,0,15
triad_helper,49024,116544,6,6,9,1,64,1024,0,0,0,16
triad_helper,31360,52440,6,6,10,0,32,1024,0,0,0,14
triad_helper,49472,104880,6,6,10,0,64,1024,0,0,0,15
triad_helper,31520,52440,6,6,10,1,32,1024,0,0,0,16
triad_helper,45440,104880,6,6,10,1,64,1024,0,0,0,17
triad_helper,131008,524300,7,7,1,0,32,1024,0,0,0,12
triad_helper,249280,1048600,7,7,1,0,64,1024,0,0,0,12
triad_helper,134208,524300,7,7,1,1,32,1024,0,0,0,12
triad_helper,247232,1048600,7,7,1,1,64,1024,0,0,0,12
triad_helper,73248,262164,7,7,2,0,32,1024,0,0,0,16
triad_helper,134144,524328,7,7,2,0,64,1024,0,0,0,15
triad_helper,75104,262164,7,7,2,1,32,1024,0,0,0,12
triad_helper,133728,524328,7,7,2,1,64,1024,0,0,0,13
triad_helper,55200,174776,7,7,3,0,32,1024,0,0,0,14
triad_helper,95040,349552,7,7,3,0,64,1024,0,0,0,15
triad_helper,54464,174776,7,7,3,1,32,1024,0,0,0,16
triad_helper,93856,349552,7,7,3,1,64,1024,0,0,0,18
triad_helper,48032,131096,7,7,4,0,32,1024,0,0,0,14
triad_helper,73664,262192,7,7,4,0,64,1024,0,0,0,15
triad_helper,45312,131096,7,7,4,1,32,1024,0,0,0,14
triad_helper,74336,262192,7,7,4,1,64,1024,0,0,0,18
triad_helper,41728,104860,7,7,5,0,32,1024,0,0,0,14
triad_helper,61184,209720,7,7,5,0,64,1024,0,0,0,15
triad_helper,40640,104860,7,7,5,1,32,1024,0,0,0,16
triad_helper,63072,209720,7,7,5,1,64,1024,0,0,0,16
triad_helper,36448,87388,7,7,6,0,32,1024,0,0,0,14
triad_helper,56896,174776,7,7,6,0,64,1024,0,0,0,15
triad_helper,33920,87388,7,7,6,1,32,1024,0,0,0,14
triad_helper,55424,174776,7,7,6,1,64,1024,0,0,0,15
triad_helper,34624,74900,7,7,7,0,32,1024,0,0,0,14
triad_helper,49376,149800,7,7,7,0,64,1024,0,0,0,15
triad_helper,32896,74900,7,7,7,1,32,1024,0,0,0,14
triad_helper,49184,149800,7,7,7,1,64,1024,0,0,0,15
triad_helper,31008,65548,7,7,8,0,32,1024,0,0,0,14
triad_helper,44640,131096,7,7,8,0,64,1024,0,0,0,15
triad_helper,29472,65548,7,7,8,1,32,1024,0,0,0,14
triad_helper,47776,131096,7,7,8,1,64,1024,0,0,0,15
triad_helper,29760,58268,7,7,9,0,32,1024,0,0,0,14
triad_helper,42880,116536,7,7,9,0,64,1024,0,0,0,15
triad_helper,29088,58268,7,7,9,1,32,1024,0,0,0,15
triad_helper,44192,116536,7,7,9,1,64,1024,0,0,0,16
triad_helper,30240,52444,7,7,10,0,32,1024,0,0,0,14
triad_helper,41632,104888,7,7,10,0,64,1024,0,0,0,15
triad_helper,29280,52444,7,7,10,1,32,1024,0,0,0,16
triad_helper,40256,104888,7,7,10,1,64,1024,0,0,0,17
triad_helper,114944,524288,8,8,1,0,32,1024,0,0,0,12
triad_helper,218784,1048576,8,8,1,0,64,1024,0,0,0,12
triad_helper,119648,524288,8,8,1,1,32,1024,0,0,0,12
triad_helper,220096,1048576,8,8,1,1,64,1024,0,0,0,12
triad_helper,66208,262144,8,8,2,0,32,1024,0,0,0,16
triad_helper,117984,524288,8,8,2,0,64,1024,0,0,0,15
triad_helper,67840,262144,8,8,2,1,32,1024,0,0,0,12
triad_helper,124352,524288,8,8,2,1,64,1024,0,0,0,13
triad_helper,50720,174784,8,8,3,0,32,1024,0,0,0,14
triad_helper,82656,349568,8,8,3,0,64,1024,0,0,0,15
triad_helper,50720,174784,8,8,3,1,32,1024,0,0,0,16
triad_helper,83072,349568,8,8,3,1,64,1024,0,0,0,18
triad_helper,41024,131072,8,8,4,0,32,1024,0,0,0,14
triad_helper,64896,262144,8,8,4,0,64,1024,0,0,0,15
triad_helper,41056,131072,8,8,4,1,32,1024,0,0,0,14
triad_helper,66496,262144,8,8,4,1,64,1024,0,0,0,18
triad_helper,38016,104864,8,8,5,0,32,1024,0,0,0,14
triad_helper,59488,209728,8,8,5,0,64,1024,0,0,0,15
triad_helper,35008,104864,8,8,5,1,32,1024,0,0,0,16
triad_helper,57408,209728,8,8,5,1,64,1024,0,0,0,16
triad_helper,32288,87392,8,8,6,0,32,1024,0,0,0,14
triad_helper,51392,174784,8,8,6,0,64,1024,0,0,0,15
triad_helper,31456,87392,8,8,6,1,32,1024,0,0,0,14
triad_helper,47840,174784,8,8,6,1,64,1024,0,0,0,15
triad_helper,30688,74912,8,8,7,0,32,1024,0,0,0,14
triad_helper,44992,149824,8,8,7,0,64,1024,0,0,0,15
triad_helper,27936,74912,8,8,7,1,32,1024,0,0,0,14
triad_helper,46048,149824,8,8,7,1,64,1024,0,0,0,15
