Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,PRECISION,FORMAT,UNROLL_LOOP_1,UNROLL_LOOP_2,TEXTURE_MEMORY,THREADS_PER_ROW,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
spmv_kernel,286688,16820,841,841,32,2,1,0,0,1,1024,0,0,0,28
spmv_kernel,153536,16492,124,124,64,2,0,0,0,1,1024,0,0,0,18
spmv_kernel,253408,16440,548,548,64,1,0,0,0,1,1024,0,0,0,18
spmv_kernel,185760,16588,754,754,32,1,1,0,0,1,1024,0,0,0,28
spmv_kernel,132256,17357,1021,1021,64,0,1,0,0,1,1024,0,0,0,31
spmv_kernel,207264,16575,663,663,32,2,1,0,0,1,1024,0,0,0,28
spmv_kernel,193728,16500,275,275,64,1,0,0,0,1,1024,0,0,0,18
spmv_kernel,185824,16434,747,747,32,1,1,0,0,1,1024,0,0,0,28
spmv_kernel,165088,16400,410,410,64,2,1,0,0,1,1024,0,0,0,26
spmv_kernel,84576,16650,370,370,32,0,1,0,0,1,1024,0,0,0,28
spmv_kernel,227264,16794,622,622,64,2,1,0,0,1,1024,0,0,0,26
spmv_kernel,122688,16416,342,342,64,0,1,0,0,1,1024,0,0,0,31
spmv_kernel,116960,16478,107,107,64,0,1,0,0,1,1024,0,0,0,31
spmv_kernel,202464,16731,507,507,32,0,0,0,0,1,1024,0,0,0,18
spmv_kernel,102176,16482,134,134,32,2,1,0,0,1,1024,0,0,0,28
spmv_kernel,117056,16692,428,428,32,1,1,0,0,1,1024,0,0,0,28
spmv_kernel,122976,16463,101,101,64,0,1,0,0,1,1024,0,0,0,31
spmv_kernel,121952,16497,423,423,64,0,1,0,0,1,1024,0,0,0,31
spmv_kernel,87840,16464,336,336,32,0,1,0,0,1,1024,0,0,0,28
spmv_kernel,214336,16739,881,881,32,1,1,0,0,1,1024,0,0,0,28
spmv_kernel,223456,16524,918,918,32,1,1,0,0,1,1024,0,0,0,28
spmv_kernel,235680,17226,957,957,32,1,1,0,0,1,1024,0,0,0,28
spmv_kernel,124064,16515,367,367,32,2,1,0,0,1,1024,0,0,0,28
spmv_kernel,100064,16588,319,319,32,1,1,0,0,1,1024,0,0,0,28
spmv_kernel,117600,16456,242,242,64,0,1,0,0,1,1024,0,0,0,31
spmv_kernel,86368,16524,306,306,32,0,1,0,0,1,1024,0,0,0,28
spmv_kernel,196800,16638,282,282,32,0,0,0,0,1,1024,0,0,0,18
spmv_kernel,88640,16848,468,468,32,0,1,0,0,1,1024,0,0,0,28
spmv_kernel,125696,16461,531,531,64,0,1,0,0,1,1024,0,0,0,31
