Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,222331017,1,1,1,1,1,1,16,1,32,0,0,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,163446999,1,1,1,1,1,1,16,1,32,0,1,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,112513729,1,1,1,1,1,1,16,1,32,1,0,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,112507770,1,1,1,1,1,1,16,1,32,1,1,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,125348418,1,1,1,1,1,1,16,1,64,0,0,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,30
scan,125106101,1,1,1,1,1,1,16,1,64,0,1,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,30
scan,93048590,1,1,1,1,1,1,16,1,64,1,0,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,36
scan,93044049,1,1,1,1,1,1,16,1,64,1,1,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,36
scan,81938344,1,1,1,1,1,1,16,2,32,0,0,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,81795597,1,1,1,1,1,1,16,2,32,0,1,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,56355551,1,1,1,1,1,1,16,2,32,1,0,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,56374809,1,1,1,1,1,1,16,2,32,1,1,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,62626358,1,1,1,1,1,1,16,2,64,0,0,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,30
scan,62749698,1,1,1,1,1,1,16,2,64,0,1,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,30
scan,46592635,1,1,1,1,1,1,16,2,64,1,0,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,36
scan,46593333,1,1,1,1,1,1,16,2,64,1,1,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,36
scan,40965463,1,1,1,1,1,1,16,4,32,0,0,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,40981803,1,1,1,1,1,1,16,4,32,0,1,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,28288182,1,1,1,1,1,1,16,4,32,1,0,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,32442204,1,1,1,1,1,1,16,4,32,1,1,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,41405363,1,1,1,1,1,1,16,4,64,0,0,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,30
scan,41669740,1,1,1,1,1,1,16,4,64,0,1,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,30
scan,33188595,1,1,1,1,1,1,16,4,64,1,0,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,36
scan,33252526,1,1,1,1,1,1,16,4,64,1,1,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,36
scan,27934142,1,1,1,1,1,1,16,8,32,0,0,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,27931853,1,1,1,1,1,1,16,8,32,0,1,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,19095823,1,1,1,1,1,1,16,8,32,1,0,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,19095464,1,1,1,1,1,1,16,8,32,1,1,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,21927821,1,1,1,1,1,1,16,8,64,0,0,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,30
scan,21950689,1,1,1,1,1,1,16,8,64,0,1,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,30
scan,16699144,1,1,1,1,1,1,16,8,64,1,0,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,36
scan,16693585,1,1,1,1,1,1,16,8,64,1,1,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,36
scan,14046530,1,1,1,1,1,1,16,16,32,0,0,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,14050915,1,1,1,1,1,1,16,16,32,0,1,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,9640363,1,1,1,1,1,1,16,16,32,1,0,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,9637357,1,1,1,1,1,1,16,16,32,1,1,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,11052657,1,1,1,1,1,1,16,16,64,0,0,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,30
scan,11032840,1,1,1,1,1,1,16,16,64,0,1,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,30
scan,8425690,1,1,1,1,1,1,16,16,64,1,0,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,36
scan,8426051,1,1,1,1,1,1,16,16,64,1,1,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,36
scan,72814517,1,1,1,1,1,1,64,1,32,0,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,55204995,1,1,1,1,1,1,64,1,32,0,1,1,1024,1024,0,0,41,1024,2048,0,0,13,1024,2052,0,0,18
scan,63164640,1,1,1,1,1,1,64,1,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,55212290,1,1,1,1,1,1,64,1,32,1,1,1,1024,1024,0,0,41,1024,2048,0,0,10,1024,2052,0,0,18
scan,50114814,1,1,1,1,1,1,64,1,64,0,0,1,1024,2048,0,0,44,1024,4096,0,0,18,1024,4104,0,0,30
scan,46748554,1,1,1,1,1,1,64,1,64,0,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,30
scan,58628134,1,1,1,1,1,1,64,1,64,1,0,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,26
scan,53923235,1,1,1,1,1,1,64,1,64,1,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,32
scan,36542863,1,1,1,1,1,1,64,2,32,0,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,31623401,1,1,1,1,1,1,64,2,32,0,1,1,1024,1024,0,0,41,1024,2048,0,0,13,1024,2052,0,0,18
scan,36317014,1,1,1,1,1,1,64,2,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,31647708,1,1,1,1,1,1,64,2,32,1,1,1,1024,1024,0,0,41,1024,2048,0,0,10,1024,2052,0,0,18
scan,29356931,1,1,1,1,1,1,64,2,64,0,0,1,1024,2048,0,0,44,1024,4096,0,0,18,1024,4104,0,0,30
scan,27019498,1,1,1,1,1,1,64,2,64,0,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,30
scan,29380809,1,1,1,1,1,1,64,2,64,1,0,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,26
scan,27017350,1,1,1,1,1,1,64,2,64,1,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,32
scan,18365315,1,1,1,1,1,1,64,4,32,0,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,15888507,1,1,1,1,1,1,64,4,32,0,1,1,1024,1024,0,0,41,1024,2048,0,0,13,1024,2052,0,0,18
scan,18241480,1,1,1,1,1,1,64,4,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,15910318,1,1,1,1,1,1,64,4,32,1,1,1,1024,1024,0,0,41,1024,2048,0,0,10,1024,2052,0,0,18
scan,14744301,1,1,1,1,1,1,64,4,64,0,0,1,1024,2048,0,0,44,1024,4096,0,0,18,1024,4104,0,0,30
scan,13577368,1,1,1,1,1,1,64,4,64,0,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,30
scan,14763707,1,1,1,1,1,1,64,4,64,1,0,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,26
scan,13574272,1,1,1,1,1,1,64,4,64,1,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,32
scan,9250379,1,1,1,1,1,1,64,8,32,0,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,8032782,1,1,1,1,1,1,64,8,32,0,1,1,1024,1024,0,0,41,1024,2048,0,0,13,1024,2052,0,0,18
scan,9201692,1,1,1,1,1,1,64,8,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,8047122,1,1,1,1,1,1,64,8,32,1,1,1,1024,1024,0,0,41,1024,2048,0,0,10,1024,2052,0,0,18
scan,7459995,1,1,1,1,1,1,64,8,64,0,0,1,1024,2048,0,0,44,1024,4096,0,0,18,1024,4104,0,0,30
scan,6879039,1,1,1,1,1,1,64,8,64,0,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,30
scan,7463108,1,1,1,1,1,1,64,8,64,1,0,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,26
scan,6872589,1,1,1,1,1,1,64,8,64,1,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,32
scan,4707817,1,1,1,1,1,1,64,16,32,0,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,4112473,1,1,1,1,1,1,64,16,32,0,1,1,1024,1024,0,0,41,1024,2048,0,0,13,1024,2052,0,0,18
scan,4691967,1,1,1,1,1,1,64,16,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,4114286,1,1,1,1,1,1,64,16,32,1,1,1,1024,1024,0,0,41,1024,2048,0,0,10,1024,2052,0,0,18
scan,3788759,1,1,1,1,1,1,64,16,64,0,0,1,1024,2048,0,0,44,1024,4096,0,0,18,1024,4104,0,0,30
scan,3525860,1,1,1,1,1,1,64,16,64,0,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,30
scan,3821669,1,1,1,1,1,1,64,16,64,1,0,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,26
scan,3494886,1,1,1,1,1,1,64,16,64,1,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,32
scan,2439453,1,1,1,1,1,1,64,32,32,0,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,2143475,1,1,1,1,1,1,64,32,32,0,1,1,1024,1024,0,0,41,1024,2048,0,0,13,1024,2052,0,0,18
scan,2433642,1,1,1,1,1,1,64,32,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,2141151,1,1,1,1,1,1,64,32,32,1,1,1,1024,1024,0,0,41,1024,2048,0,0,10,1024,2052,0,0,18
scan,1985977,1,1,1,1,1,1,64,32,64,0,0,1,1024,2048,0,0,44,1024,4096,0,0,18,1024,4104,0,0,30
scan,1838755,1,1,1,1,1,1,64,32,64,0,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,30
scan,1994047,1,1,1,1,1,1,64,32,64,1,0,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,26
scan,1855883,1,1,1,1,1,1,64,32,64,1,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,32
scan,1323790,1,1,1,1,1,1,64,64,32,0,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,1179700,1,1,1,1,1,1,64,64,32,0,1,1,1024,1024,0,0,41,1024,2048,0,0,13,1024,2052,0,0,18
scan,1320291,1,1,1,1,1,1,64,64,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,1179463,1,1,1,1,1,1,64,64,32,1,1,1,1024,1024,0,0,41,1024,2048,0,0,10,1024,2052,0,0,18
scan,1110348,1,1,1,1,1,1,64,64,64,0,0,1,1024,2048,0,0,44,1024,4096,0,0,18,1024,4104,0,0,30
scan,1042504,1,1,1,1,1,1,64,64,64,0,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,30
scan,1109346,1,1,1,1,1,1,64,64,64,1,0,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,26
scan,1024955,1,1,1,1,1,1,64,64,64,1,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,32
scan,42290135,1,1,1,1,1,1,128,1,32,0,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,37086140,1,1,1,1,1,1,128,1,32,0,1,1,1024,2048,0,0,41,1024,4096,0,0,13,1024,4100,0,0,22
scan,42001141,1,1,1,1,1,1,128,1,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,37204723,1,1,1,1,1,1,128,1,32,1,1,1,1024,2048,0,0,41,1024,4096,0,0,10,1024,4100,0,0,18
scan,39906323,1,1,1,1,1,1,128,1,64,0,0,1,1024,4096,0,0,44,1024,8192,0,0,18,1024,8200,0,0,30
scan,37515489,1,1,1,1,1,1,128,1,64,0,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,30
scan,39945159,1,1,1,1,1,1,128,1,64,1,0,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,26
scan,37580232,1,1,1,1,1,1,128,1,64,1,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,32
scan,21293955,1,1,1,1,1,1,128,2,32,0,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,18695699,1,1,1,1,1,1,128,2,32,0,1,1,1024,2048,0,0,41,1024,4096,0,0,13,1024,4100,0,0,22
scan,21148373,1,1,1,1,1,1,128,2,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,18763212,1,1,1,1,1,1,128,2,32,1,1,1,1024,2048,0,0,41,1024,4096,0,0,10,1024,4100,0,0,18
scan,20056813,1,1,1,1,1,1,128,2,64,0,0,1,1024,4096,0,0,44,1024,8192,0,0,18,1024,8200,0,0,30
scan,18778442,1,1,1,1,1,1,128,2,64,0,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,30
scan,20041039,1,1,1,1,1,1,128,2,64,1,0,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,26
scan,18864033,1,1,1,1,1,1,128,2,64,1,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,32
scan,10724161,1,1,1,1,1,1,128,4,32,0,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,9338224,1,1,1,1,1,1,128,4,32,0,1,1,1024,2048,0,0,41,1024,4096,0,0,13,1024,4100,0,0,22
scan,10655440,1,1,1,1,1,1,128,4,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,9463148,1,1,1,1,1,1,128,4,32,1,1,1,1024,2048,0,0,41,1024,4096,0,0,10,1024,4100,0,0,18
scan,10111830,1,1,1,1,1,1,128,4,64,0,0,1,1024,4096,0,0,44,1024,8192,0,0,18,1024,8200,0,0,30
scan,9491361,1,1,1,1,1,1,128,4,64,0,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,30
scan,10104091,1,1,1,1,1,1,128,4,64,1,0,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,26
scan,9508297,1,1,1,1,1,1,128,4,64,1,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,32
scan,5463243,1,1,1,1,1,1,128,8,32,0,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,4775758,1,1,1,1,1,1,128,8,32,0,1,1,1024,2048,0,0,41,1024,4096,0,0,13,1024,4100,0,0,22
scan,5417628,1,1,1,1,1,1,128,8,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,4834447,1,1,1,1,1,1,128,8,32,1,1,1,1024,2048,0,0,41,1024,4096,0,0,10,1024,4100,0,0,18
scan,5133728,1,1,1,1,1,1,128,8,64,0,0,1,1024,4096,0,0,44,1024,8192,0,0,18,1024,8200,0,0,30
scan,4826815,1,1,1,1,1,1,128,8,64,0,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,30
scan,5128210,1,1,1,1,1,1,128,8,64,1,0,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,26
scan,4838912,1,1,1,1,1,1,128,8,64,1,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,32
scan,2814043,1,1,1,1,1,1,128,16,32,0,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,2498444,1,1,1,1,1,1,128,16,32,0,1,1,1024,2048,0,0,41,1024,4096,0,0,13,1024,4100,0,0,22
scan,2797949,1,1,1,1,1,1,128,16,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,2499044,1,1,1,1,1,1,128,16,32,1,1,1,1024,2048,0,0,41,1024,4096,0,0,10,1024,4100,0,0,18
scan,2654805,1,1,1,1,1,1,128,16,64,0,0,1,1024,4096,0,0,44,1024,8192,0,0,18,1024,8200,0,0,30
scan,2505253,1,1,1,1,1,1,128,16,64,0,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,30
scan,2648559,1,1,1,1,1,1,128,16,64,1,0,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,26
scan,2502755,1,1,1,1,1,1,128,16,64,1,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,32
scan,1507464,1,1,1,1,1,1,128,32,32,0,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,1350724,1,1,1,1,1,1,128,32,32,0,1,1,1024,2048,0,0,41,1024,4096,0,0,13,1024,4100,0,0,22
scan,1496903,1,1,1,1,1,1,128,32,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,1357189,1,1,1,1,1,1,128,32,32,1,1,1,1024,2048,0,0,41,1024,4096,0,0,10,1024,4100,0,0,18
scan,1419497,1,1,1,1,1,1,128,32,64,0,0,1,1024,4096,0,0,44,1024,8192,0,0,18,1024,8200,0,0,30
scan,1351365,1,1,1,1,1,1,128,32,64,0,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,30
scan,1424514,1,1,1,1,1,1,128,32,64,1,0,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,26
scan,1361440,1,1,1,1,1,1,128,32,64,1,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,32
scan,884456,1,1,1,1,1,1,128,64,32,0,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,812371,1,1,1,1,1,1,128,64,32,0,1,1,1024,2048,0,0,41,1024,4096,0,0,13,1024,4100,0,0,22
scan,886137,1,1,1,1,1,1,128,64,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,810186,1,1,1,1,1,1,128,64,32,1,1,1,1024,2048,0,0,41,1024,4096,0,0,10,1024,4100,0,0,18
scan,866702,1,1,1,1,1,1,128,64,64,0,0,1,1024,4096,0,0,44,1024,8192,0,0,18,1024,8200,0,0,30
scan,831902,1,1,1,1,1,1,128,64,64,0,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,30
scan,869533,1,1,1,1,1,1,128,64,64,1,0,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,26
scan,839381,1,1,1,1,1,1,128,64,64,1,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,32
scan,587826,1,1,1,1,1,1,128,128,32,0,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,550810,1,1,1,1,1,1,128,128,32,0,1,1,1024,2048,0,0,41,1024,4096,0,0,13,1024,4100,0,0,22
scan,591250,1,1,1,1,1,1,128,128,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,548240,1,1,1,1,1,1,128,128,32,1,1,1,1024,2048,0,0,41,1024,4096,0,0,10,1024,4100,0,0,18
scan,593535,1,1,1,1,1,1,128,128,64,0,0,1,1024,4096,0,0,44,1024,8192,0,0,18,1024,8200,0,0,30
scan,571511,1,1,1,1,1,1,128,128,64,0,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,30
scan,595252,1,1,1,1,1,1,128,128,64,1,0,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,26
