Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,Global size 3,Local size 3,Global size 4,Local size 4,LOOP_UNROLL_LSB,LOOP_UNROLL_LOCAL_MEMORY,LOOP_UNROLL_ADD_UNIFORM,SCAN_DATA_SIZE,SORT_DATA_SIZE,SCAN_BLOCK_SIZE,SORT_BLOCK_SIZE,INLINE_LSB,INLINE_SCAN,INLINE_LOCAL_MEMORY,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2,Maximum work-group size 3,Local memory size 3,Private memory size 3,Constant memory size 3,Registers count 3,Maximum work-group size 4,Local memory size 4,Private memory size 4,Constant memory size 4,Registers count 4
sort,437869440,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,64,64,1,1,0,1024,516,0,0,28,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,17
sort,52255461,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,1024,1024,1,1,0,1024,8196,0,0,38,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,19
sort,1841571509,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,16,16,1,1,0,1024,132,0,0,28,1024,192,0,0,16,1024,384,0,0,22,1024,4,0,0,10,1024,128,0,0,17
sort,50870521,1,1,1,1,1,1,1,1,1,1,1,1,0,8,2,256,1024,1,1,0,1024,8196,0,0,28,1024,8256,0,0,35,1024,16512,0,0,32,1024,4,0,0,10,1024,8192,0,0,17
sort,48209600,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1024,1024,0,1,1,1024,8196,0,0,27,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,16
sort,227867380,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,128,128,1,1,0,1024,1028,0,0,28,1024,1088,0,0,16,1024,2176,0,0,22,1024,4,0,0,10,1024,1024,0,0,17
sort,81757054,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,128,512,1,0,1,1024,4100,0,0,28,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,16
sort,80995742,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,128,512,1,0,0,1024,4100,0,0,28,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,17
sort,81539032,1,1,1,1,1,1,1,1,1,1,1,1,0,8,2,128,512,1,0,0,1024,4100,0,0,28,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,17
sort,81680592,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,128,512,0,0,1,1024,4100,0,0,29,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,16
sort,81480358,1,1,1,1,1,1,1,1,1,1,1,0,1,8,2,128,512,0,0,0,1024,4100,0,0,29,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,19
sort,80835399,1,1,1,1,1,1,1,1,1,1,0,1,1,8,2,128,512,1,1,0,1024,4100,0,0,36,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,17
sort,476864508,1,1,1,1,1,1,1,1,1,1,0,1,1,8,2,16,64,1,1,0,1024,516,0,0,31,1024,576,0,0,35,1024,1152,0,0,32,1024,4,0,0,10,1024,512,0,0,17
sort,219736149,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,128,128,1,1,0,1024,1028,0,0,31,1024,1088,0,0,16,1024,2176,0,0,22,1024,4,0,0,10,1024,1024,0,0,17
sort,81750818,1,1,1,1,1,1,1,1,1,1,0,1,1,8,2,128,512,0,0,0,1024,4100,0,0,33,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,17
sort,80333730,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,128,512,1,1,1,1024,4100,0,0,28,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,16
sort,243049825,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,32,128,1,1,1,1024,1028,0,0,28,1024,1088,0,0,35,1024,2176,0,0,32,1024,4,0,0,10,1024,1024,0,0,16
sort,48953275,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,256,1024,1,1,1,1024,8196,0,0,28,1024,8256,0,0,35,1024,16512,0,0,32,1024,4,0,0,10,1024,8192,0,0,16
sort,53057680,1,1,1,1,1,1,1,1,1,1,0,1,1,8,2,256,1024,1,1,0,1024,8196,0,0,38,1024,8256,0,0,35,1024,16512,0,0,32,1024,4,0,0,10,1024,8192,0,0,17
sort,52586446,1,1,1,1,1,1,1,1,1,1,0,1,1,8,2,256,1024,1,1,1,1024,8196,0,0,38,1024,8256,0,0,35,1024,16512,0,0,32,1024,4,0,0,10,1024,8192,0,0,16
sort,49982754,1,1,1,1,1,1,1,1,1,1,1,1,0,8,2,256,1024,0,1,1,1024,8196,0,0,27,1024,8256,0,0,35,1024,16512,0,0,32,1024,4,0,0,10,1024,8192,0,0,16
sort,50421534,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,256,1024,0,1,0,1024,8196,0,0,27,1024,8256,0,0,35,1024,16512,0,0,32,1024,4,0,0,10,1024,8192,0,0,17
sort,49683437,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,256,1024,0,1,1,1024,8196,0,0,27,1024,8256,0,0,35,1024,16512,0,0,32,1024,4,0,0,10,1024,8192,0,0,16
sort,53023951,1,1,1,1,1,1,1,1,1,1,0,1,0,8,2,256,1024,1,1,1,1024,8196,0,0,38,1024,8256,0,0,35,1024,16512,0,0,32,1024,4,0,0,10,1024,8192,0,0,16
sort,49597843,1,1,1,1,1,1,1,1,1,1,1,0,1,8,2,256,1024,1,1,0,1024,8196,0,0,28,1024,8256,0,0,35,1024,16512,0,0,32,1024,4,0,0,10,1024,8192,0,0,19
sort,49547912,1,1,1,1,1,1,1,1,1,1,1,1,0,8,2,256,1024,1,1,1,1024,8196,0,0,28,1024,8256,0,0,35,1024,16512,0,0,32,1024,4,0,0,10,1024,8192,0,0,16
sort,465240337,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,16,64,1,1,1,1024,516,0,0,28,1024,576,0,0,35,1024,1152,0,0,32,1024,4,0,0,10,1024,512,0,0,16
sort,50065019,1,1,1,1,1,1,1,1,1,1,1,0,1,8,2,256,1024,0,1,1,1024,8196,0,0,27,1024,8256,0,0,35,1024,16512,0,0,32,1024,4,0,0,10,1024,8192,0,0,17
sort,138277646,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,64,256,1,1,1,1024,2052,0,0,28,1024,2112,0,0,35,1024,4224,0,0,32,1024,4,0,0,10,1024,2048,0,0,16
sort,220398418,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,128,64,0,1,0,1024,1028,0,0,39,1024,1088,0,0,16,1024,2176,0,0,22,1024,4,0,0,10,1024,1024,0,0,20
