Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,PRECISION,TEXTURE_MEMORY,WORK_PER_THREAD,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
md_helper,3544448,25234,814,814,64,0,3,1024,0,0,0,40
md_helper,359456,36894,429,429,32,0,2,1024,0,0,0,32
md_helper,288960,37329,541,541,32,0,2,1024,0,0,0,32
md_helper,399680,24648,237,237,32,0,3,1024,0,0,0,32
md_helper,4292640,14920,746,746,64,0,5,1024,0,0,0,40
md_helper,2276864,25004,658,658,64,0,3,1024,0,0,0,40
md_helper,289728,36890,62,62,32,0,2,1024,0,0,0,32
md_helper,1176608,73801,91,91,64,0,1,1024,0,0,0,36
md_helper,318784,73950,870,870,32,0,1,1024,0,0,0,28
md_helper,770112,14920,746,746,32,0,5,1024,0,0,0,32
md_helper,4656992,14976,832,832,64,0,5,1024,0,0,0,40
md_helper,343776,73749,31,31,32,0,1,1024,0,0,0,28
md_helper,309408,37004,319,319,32,0,2,1024,0,0,0,32
md_helper,2230368,37316,982,982,64,0,2,1024,0,0,0,40
md_helper,526400,24975,999,999,32,0,3,1024,0,0,0,32
md_helper,329088,74320,929,929,32,0,1,1024,0,0,0,28
md_helper,474528,18496,272,272,32,0,4,1024,0,0,0,32
md_helper,538688,18612,517,517,32,0,4,1024,0,0,0,32
md_helper,579616,14820,228,228,32,0,5,1024,0,0,0,32
md_helper,367264,37284,478,478,32,0,2,1024,0,0,0,32
md_helper,3859168,36864,8,8,64,0,2,1024,0,0,0,40
md_helper,382464,37367,869,869,32,0,2,1024,0,0,0,32
md_helper,297472,37088,304,304,32,0,2,1024,0,0,0,32
md_helper,329344,37440,720,720,32,0,2,1024,0,0,0,32
md_helper,1662208,37388,719,719,64,0,2,1024,0,0,0,40
md_helper,406464,24732,458,458,32,0,3,1024,0,0,0,32
md_helper,508032,18527,191,191,32,0,4,1024,0,0,0,32
md_helper,836672,15552,864,864,32,0,5,1024,0,0,0,32
md_helper,789280,14934,786,786,32,0,5,1024,0,0,0,32
md_helper,355616,73744,22,22,32,0,1,1024,0,0,0,28
md_helper,341248,36946,754,754,32,0,2,1024,0,0,0,32
md_helper,550144,18546,562,562,32,0,4,1024,0,0,0,32
md_helper,360576,36972,468,468,32,0,2,1024,0,0,0,32
md_helper,295264,36900,205,205,32,0,2,1024,0,0,0,32
md_helper,2098240,37716,898,898,64,0,2,1024,0,0,0,40
md_helper,647008,18816,896,896,32,0,4,1024,0,0,0,32
md_helper,506591,18592,166,166,32,0,4,1024,0,0,0,32
md_helper,697760,15201,563,563,32,0,5,1024,0,0,0,32
md_helper,499008,18755,341,341,32,0,4,1024,0,0,0,32
md_helper,494400,18476,149,149,32,0,4,1024,0,0,0,32
md_helper,588672,14795,55,55,32,0,5,1024,0,0,0,32
md_helper,667296,15097,487,487,32,0,5,1024,0,0,0,32
md_helper,420768,24769,527,527,32,0,3,1024,0,0,0,32
md_helper,457184,25327,817,817,32,0,3,1024,0,0,0,32
md_helper,710944,14800,592,592,32,0,5,1024,0,0,0,32
md_helper,292064,37310,574,574,32,0,2,1024,0,0,0,32
md_helper,592384,18625,745,745,32,0,4,1024,0,0,0,32
md_helper,1444928,37050,475,475,64,0,2,1024,0,0,0,40
md_helper,634400,14826,353,353,32,0,5,1024,0,0,0,32
md_helper,1097984,36942,94,94,64,0,2,1024,0,0,0,40
md_helper,377120,37074,501,501,32,0,2,1024,0,0,0,32
md_helper,295616,36981,587,587,32,0,2,1024,0,0,0,32
md_helper,530560,18533,431,431,32,0,4,1024,0,0,0,32
md_helper,426848,25200,700,700,32,0,3,1024,0,0,0,32
md_helper,498560,18753,329,329,32,0,4,1024,0,0,0,32
md_helper,4592160,18943,997,997,64,0,4,1024,0,0,0,40
md_helper,294368,73920,336,336,32,0,1,1024,0,0,0,28
md_helper,279520,73840,130,130,32,0,1,1024,0,0,0,28
md_helper,1437184,74240,640,640,64,0,1,1024,0,0,0,36
md_helper,385888,24759,189,189,32,0,3,1024,0,0,0,32
md_helper,1193600,73800,200,200,64,0,1,1024,0,0,0,36
md_helper,1256160,74244,807,807,64,0,1,1024,0,0,0,36
md_helper,303296,37229,631,631,32,0,2,1024,0,0,0,32
md_helper,338080,74100,988,988,32,0,1,1024,0,0,0,28
md_helper,442720,24720,618,618,32,0,3,1024,0,0,0,32
md_helper,275776,73917,573,573,32,0,1,1024,0,0,0,28
md_helper,303904,74258,694,694,32,0,1,1024,0,0,0,28
md_helper,436448,24871,323,323,32,0,3,1024,0,0,0,32
md_helper,416832,24596,286,286,32,0,3,1024,0,0,0,32
md_helper,627712,14796,411,411,32,0,5,1024,0,0,0,32
md_helper,285696,36894,258,258,32,0,2,1024,0,0,0,32
md_helper,588160,14784,56,56,32,0,5,1024,0,0,0,32
md_helper,525888,25175,1007,1007,32,0,3,1024,0,0,0,32
md_helper,487328,18600,300,300,32,0,4,1024,0,0,0,32
md_helper,1255776,73749,61,61,64,0,1,1024,0,0,0,36
md_helper,272832,74160,515,515,32,0,1,1024,0,0,0,28
md_helper,1517600,74290,646,646,64,0,1,1024,0,0,0,36
md_helper,415264,37392,984,984,32,0,2,1024,0,0,0,32
md_helper,305632,36888,348,348,32,0,2,1024,0,0,0,32
md_helper,613824,14807,67,67,32,0,5,1024,0,0,0,32
md_helper,406368,24672,257,257,32,0,3,1024,0,0,0,32
md_helper,334112,36990,411,411,32,0,2,1024,0,0,0,32
md_helper,300704,37146,302,302,32,0,2,1024,0,0,0,32
md_helper,291616,74368,664,664,32,0,1,1024,0,0,0,28
md_helper,304960,73786,467,467,32,0,1,1024,0,0,0,28
md_helper,624064,14921,347,347,32,0,5,1024,0,0,0,32
md_helper,604736,14892,292,292,32,0,5,1024,0,0,0,32
md_helper,544928,18700,550,550,32,0,4,1024,0,0,0,32
md_helper,331200,74115,915,915,32,0,1,1024,0,0,0,28
md_helper,288000,74060,644,644,32,0,1,1024,0,0,0,28
md_helper,412256,24843,507,507,32,0,3,1024,0,0,0,32
md_helper,656352,14976,468,468,32,0,5,1024,0,0,0,32
md_helper,1351072,73752,878,878,64,0,1,1024,0,0,0,36
md_helper,1261376,73815,111,111,64,0,1,1024,0,0,0,36
md_helper,465792,24795,855,855,32,0,3,1024,0,0,0,32
md_helper,271168,73980,540,540,32,0,1,1024,0,0,0,28
md_helper,305408,37206,351,351,32,0,2,1024,0,0,0,32
md_helper,3846784,73728,8,8,64,0,1,1024,0,0,0,36
md_helper,335392,74000,400,400,32,0,1,1024,0,0,0,28
md_helper,291264,37185,555,555,32,0,2,1024,0,0,0,32
md_helper,633664,15000,375,375,32,0,5,1024,0,0,0,32
md_helper,711072,14925,597,597,32,0,5,1024,0,0,0,32
md_helper,580992,18846,698,698,32,0,4,1024,0,0,0,32
md_helper,281920,73766,77,77,32,0,1,1024,0,0,0,28
md_helper,405408,37720,943,943,32,0,2,1024,0,0,0,32
md_helper,4609408,36864,1,1,32,0,2,1024,0,0,0,32
md_helper,1186592,73840,208,208,64,0,1,1024,0,0,0,36
md_helper,639456,18502,841,841,32,0,4,1024,0,0,0,32
md_helper,479616,18612,282,282,32,0,4,1024,0,0,0,32
md_helper,795904,15086,794,794,32,0,5,1024,0,0,0,32
md_helper,3488640,73728,9,9,64,0,1,1024,0,0,0,36
md_helper,529408,18450,225,225,32,0,4,1024,0,0,0,32
md_helper,308096,73904,298,298,32,0,1,1024,0,0,0,28
md_helper,287616,36936,76,76,32,0,2,1024,0,0,0,32
md_helper,443904,24880,622,622,32,0,3,1024,0,0,0,32
md_helper,1296672,74146,566,566,64,0,1,1024,0,0,0,36
md_helper,497344,18450,75,75,32,0,4,1024,0,0,0,32
md_helper,931488,15504,969,969,32,0,5,1024,0,0,0,32
md_helper,315616,37345,679,679,32,0,2,1024,0,0,0,32
md_helper,398336,24738,217,217,32,0,3,1024,0,0,0,32
md_helper,318816,37100,700,700,32,0,2,1024,0,0,0,32
md_helper,729984,15360,640,640,32,0,5,1024,0,0,0,32
md_helper,431776,25026,582,582,32,0,3,1024,0,0,0,32
md_helper,496896,24705,915,915,32,0,3,1024,0,0,0,32
md_helper,428096,24768,576,576,32,0,3,1024,0,0,0,32
md_helper,618848,14766,321,321,32,0,5,1024,0,0,0,32
md_helper,687040,14812,529,529,32,0,5,1024,0,0,0,32
md_helper,577536,14874,222,222,32,0,5,1024,0,0,0,32
md_helper,1240608,73850,175,175,64,0,1,1024,0,0,0,36
md_helper,1160608,73872,243,243,64,0,1,1024,0,0,0,36
md_helper,1579584,73920,704,704,64,0,1,1024,0,0,0,36
md_helper,3088256,15167,523,523,64,0,5,1024,0,0,0,40
md_helper,2277088,24700,650,650,64,0,3,1024,0,0,0,40
md_helper,4735520,73728,1,1,32,0,1,1024,0,0,0,28
md_helper,289728,73780,170,170,32,0,1,1024,0,0,0,28
md_helper,290240,73780,124,124,32,0,1,1024,0,0,0,28
md_helper,623008,15007,349,349,32,0,5,1024,0,0,0,32
md_helper,388992,24581,47,47,32,0,3,1024,0,0,0,32
md_helper,423936,25160,680,680,32,0,3,1024,0,0,0,32
md_helper,1188928,74043,433,433,64,0,1,1024,0,0,0,36
md_helper,689408,15036,537,537,32,0,5,1024,0,0,0,32
md_helper,307008,37352,644,644,32,0,2,1024,0,0,0,32
md_helper,675136,15030,501,501,32,0,5,1024,0,0,0,32
md_helper,589248,14824,109,109,32,0,5,1024,0,0,0,32
md_helper,534304,18544,244,244,32,0,4,1024,0,0,0,32
md_helper,703136,18900,945,945,32,0,4,1024,0,0,0,32
md_helper,615488,14805,329,329,32,0,5,1024,0,0,0,32
md_helper,300736,36875,625,625,32,0,2,1024,0,0,0,32
md_helper,312160,74018,311,311,32,0,1,1024,0,0,0,28
md_helper,527328,18656,424,424,32,0,4,1024,0,0,0,32
md_helper,301920,74085,449,449,32,0,1,1024,0,0,0,28
md_helper,312672,37052,236,236,32,0,2,1024,0,0,0,32
md_helper,594272,14774,83,83,32,0,5,1024,0,0,0,32
md_helper,449984,24704,772,772,32,0,3,1024,0,0,0,32
md_helper,1266464,73736,104,104,64,0,1,1024,0,0,0,36
md_helper,320544,37400,680,680,32,0,2,1024,0,0,0,32
md_helper,540800,18778,458,458,32,0,4,1024,0,0,0,32
md_helper,300800,73980,685,685,32,0,1,1024,0,0,0,28
md_helper,489600,18525,95,95,32,0,4,1024,0,0,0,32
md_helper,543552,18544,488,488,32,0,4,1024,0,0,0,32
md_helper,421792,24932,542,542,32,0,3,1024,0,0,0,32
md_helper,372672,37316,491,491,32,0,2,1024,0,0,0,32
md_helper,1229056,73738,161,161,64,0,1,1024,0,0,0,36
md_helper,306592,73790,235,235,32,0,1,1024,0,0,0,28
md_helper,292224,74032,661,661,32,0,1,1024,0,0,0,28
md_helper,561024,18450,615,615,32,0,4,1024,0,0,0,32
md_helper,438752,24969,609,609,32,0,3,1024,0,0,0,32
md_helper,364544,37050,475,475,32,0,2,1024,0,0,0,32
md_helper,1582336,74365,695,695,64,0,1,1024,0,0,0,36
md_helper,313408,73730,730,730,32,0,1,1024,0,0,0,28
md_helper,378432,24616,362,362,32,0,3,1024,0,0,0,32
md_helper,648352,15124,398,398,32,0,5,1024,0,0,0,32
md_helper,545344,18530,545,545,32,0,4,1024,0,0,0,32
md_helper,536992,18525,247,247,32,0,4,1024,0,0,0,32
md_helper,447520,24804,636,636,32,0,3,1024,0,0,0,32
md_helper,407872,37520,938,938,32,0,2,1024,0,0,0,32
md_helper,1346208,74202,498,498,64,0,1,1024,0,0,0,36
md_helper,1278400,73776,424,424,64,0,1,1024,0,0,0,36
md_helper,718720,14856,619,619,32,0,5,1024,0,0,0,32
md_helper,443104,24800,800,800,32,0,3,1024,0,0,0,32
md_helper,302112,73861,233,233,32,0,1,1024,0,0,0,28
md_helper,543072,18520,463,463,32,0,4,1024,0,0,0,32
md_helper,328128,37036,394,394,32,0,2,1024,0,0,0,32
md_helper,554496,18784,587,587,32,0,4,1024,0,0,0,32
md_helper,413888,37544,988,988,32,0,2,1024,0,0,0,32
md_helper,1248608,73839,163,163,64,0,1,1024,0,0,0,36
md_helper,699968,15093,559,559,32,0,5,1024,0,0,0,32
md_helper,314080,73932,732,732,32,0,1,1024,0,0,0,28
md_helper,1495136,74151,963,963,64,0,1,1024,0,0,0,36
md_helper,287744,73827,631,631,32,0,1,1024,0,0,0,28
md_helper,501824,18550,350,350,32,0,4,1024,0,0,0,32
md_helper,628416,15096,408,408,32,0,5,1024,0,0,0,32
md_helper,691968,15232,544,544,32,0,5,1024,0,0,0,32
md_helper,348096,37044,441,441,32,0,2,1024,0,0,0,32
md_helper,422912,25049,677,677,32,0,3,1024,0,0,0,32
md_helper,340640,36975,425,425,32,0,2,1024,0,0,0,32
md_helper,383328,24584,28,28,32,0,3,1024,0,0,0,32
md_helper,1242688,73776,174,174,64,0,1,1024,0,0,0,36
md_helper,298528,73745,43,43,32,0,1,1024,0,0,0,28
md_helper,291648,36864,192,192,32,0,2,1024,0,0,0,32
md_helper,1581824,73882,697,697,64,0,1,1024,0,0,0,36
md_helper,426976,24696,686,686,32,0,3,1024,0,0,0,32
md_helper,297792,37084,292,292,32,0,2,1024,0,0,0,32
md_helper,669056,18774,894,894,32,0,4,1024,0,0,0,32
md_helper,548704,18678,566,566,32,0,4,1024,0,0,0,32
md_helper,697056,18920,946,946,32,0,4,1024,0,0,0,32
md_helper,1304192,73800,100,100,64,0,1,1024,0,0,0,36
md_helper,280032,73800,600,600,32,0,1,1024,0,0,0,28
md_helper,503968,18576,172,172,32,0,4,1024,0,0,0,32
md_helper,295328,73983,273,273,32,0,1,1024,0,0,0,28
md_helper,640064,14775,197,197,32,0,5,1024,0,0,0,32
md_helper,543680,18970,542,542,32,0,4,1024,0,0,0,32
md_helper,399392,24852,436,436,32,0,3,1024,0,0,0,32
md_helper,301280,37076,299,299,32,0,2,1024,0,0,0,32
md_helper,291616,73868,236,236,32,0,1,1024,0,0,0,28
md_helper,962208,15075,1005,1005,32,0,5,1024,0,0,0,32
md_helper,301408,36890,35,35,32,0,2,1024,0,0,0,32
md_helper,664320,14942,482,482,32,0,5,1024,0,0,0,32
md_helper,1296096,73920,560,560,64,0,1,1024,0,0,0,36
md_helper,2403392,15096,408,408,64,0,5,1024,0,0,0,40
md_helper,1883616,18447,33,33,64,0,4,1024,0,0,0,40
md_helper,313472,73899,483,483,32,0,1,1024,0,0,0,28
md_helper,1250144,73738,229,229,64,0,1,1024,0,0,0,36
md_helper,633728,14823,183,183,32,0,5,1024,0,0,0,32
md_helper,312192,36966,366,366,32,0,2,1024,0,0,0,32
md_helper,1447168,37080,618,618,64,0,2,1024,0,0,0,40
md_helper,824608,14940,830,830,32,0,5,1024,0,0,0,32
md_helper,508448,18700,374,374,32,0,4,1024,0,0,0,32
md_helper,508928,25012,962,962,32,0,3,1024,0,0,0,32
md_helper,415680,24742,278,278,32,0,3,1024,0,0,0,32
md_helper,291648,36985,569,569,32,0,2,1024,0,0,0,32
md_helper,277856,74240,580,580,32,0,1,1024,0,0,0,28
md_helper,1296352,73980,548,548,64,0,1,1024,0,0,0,36
md_helper,450688,24768,774,774,32,0,3,1024,0,0,0,32
md_helper,319968,37455,681,681,32,0,2,1024,0,0,0,32
md_helper,310912,74137,833,833,32,0,1,1024,0,0,0,28
md_helper,676224,15150,505,505,32,0,5,1024,0,0,0,32
md_helper,1293952,73854,373,373,64,0,1,1024,0,0,0,36
md_helper,500992,18468,108,108,32,0,4,1024,0,0,0,32
md_helper,604672,14805,141,141,32,0,5,1024,0,0,0,32
md_helper,464448,25410,847,847,32,0,3,1024,0,0,0,32
md_helper,598080,15015,273,273,32,0,5,1024,0,0,0,32
md_helper,528384,18532,226,226,32,0,4,1024,0,0,0,32
md_helper,284288,36894,86,86,32,0,2,1024,0,0,0,32
md_helper,594112,14766,46,46,32,0,5,1024,0,0,0,32
md_helper,574240,18592,664,664,32,0,4,1024,0,0,0,32
md_helper,586016,14942,241,241,32,0,5,1024,0,0,0,32
md_helper,291584,73752,168,168,32,0,1,1024,0,0,0,28
md_helper,295872,74250,675,675,32,0,1,1024,0,0,0,28
md_helper,734592,15180,660,660,32,0,5,1024,0,0,0,32
md_helper,481312,18564,273,273,32,0,4,1024,0,0,0,32
md_helper,285280,73780,85,85,32,0,1,1024,0,0,0,28
md_helper,558016,18631,601,601,32,0,4,1024,0,0,0,32
md_helper,4465344,73731,7,7,64,0,1,1024,0,0,0,36
md_helper,304288,36960,165,165,32,0,2,1024,0,0,0,32
md_helper,1193216,73892,203,203,64,0,1,1024,0,0,0,36
md_helper,292224,36864,576,576,32,0,2,1024,0,0,0,32
md_helper,774208,14860,743,743,32,0,5,1024,0,0,0,32
md_helper,505760,18500,185,185,32,0,4,1024,0,0,0,32
md_helper,502976,25353,939,939,32,0,3,1024,0,0,0,32
md_helper,540864,18795,537,537,32,0,4,1024,0,0,0,32
md_helper,879200,15317,901,901,32,0,5,1024,0,0,0,32
md_helper,293760,36900,150,150,32,0,2,1024,0,0,0,32
md_helper,294144,73766,154,154,32,0,1,1024,0,0,0,28
md_helper,1257920,73980,411,411,64,0,1,1024,0,0,0,36
md_helper,1395808,73743,47,47,64,0,1,1024,0,0,0,36
md_helper,596192,14796,274,274,32,0,5,1024,0,0,0,32
md_helper,541760,18655,533,533,32,0,4,1024,0,0,0,32
md_helper,974368,15240,1016,1016,32,0,5,1024,0,0,0,32
md_helper,411264,37596,964,964,32,0,2,1024,0,0,0,32
md_helper,491104,18542,146,146,32,0,4,1024,0,0,0,32
md_helper,760672,15414,734,734,32,0,5,1024,0,0,0,32
md_helper,346144,73870,830,830,32,0,1,1024,0,0,0,28
md_helper,293376,37056,579,579,32,0,2,1024,0,0,0,32
md_helper,224224,73728,512,512,32,0,1,1024,0,0,0,28
md_helper,1164384,73745,245,245,64,0,1,1024,0,0,0,36
md_helper,618656,14940,332,332,32,0,5,1024,0,0,0,32
md_helper,705728,19400,970,970,32,0,4,1024,0,0,0,32
