Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,18344869,1,1,1,1,1,1,64,4,32,0,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,473031,1,1,1,1,1,1,512,512,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,653904,1,1,1,1,1,1,256,64,32,0,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,9562620,1,1,1,1,1,1,512,2,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,27930288,1,1,1,1,1,1,16,8,32,0,0,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,4708904,1,1,1,1,1,1,64,16,32,0,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,3762317,1,1,1,1,1,1,512,8,64,0,0,1,1024,16384,0,0,44,1024,32768,0,0,18,1024,32776,0,0,30
scan,1053293,1,1,1,1,1,1,512,32,64,0,0,1,1024,16384,0,0,44,1024,32768,0,0,18,1024,32776,0,0,30
scan,675449,1,1,1,1,1,1,512,256,64,0,0,1,1024,16384,0,0,44,1024,32768,0,0,18,1024,32776,0,0,30
scan,1051803,1,1,1,1,1,1,256,32,32,0,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,2522118,1,1,1,1,1,1,512,8,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,111230084,1,1,1,1,1,1,16,2,32,0,0,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,1716320,1,1,1,1,1,1,512,8,32,0,1,1,1024,8192,0,0,41,1024,16384,0,0,13,1024,16388,0,0,22
scan,15251006,1,1,1,1,1,1,128,2,32,0,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,19153259,1,1,1,1,1,1,256,1,32,0,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,1377173,1,1,1,1,1,1,512,16,64,0,0,1,1024,16384,0,0,44,1024,32768,0,0,18,1024,32776,0,0,30
scan,10119303,1,1,1,1,1,1,512,2,64,0,0,1,1024,16384,0,0,44,1024,32768,0,0,18,1024,32776,0,0,30
scan,470620,1,1,1,1,1,1,256,256,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,473764,1,1,1,1,1,1,512,128,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,6090522,1,1,1,1,1,1,256,4,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,11967811,1,1,1,1,1,1,256,2,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,473226,1,1,1,1,1,1,512,256,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,20963058,1,1,1,1,1,1,128,2,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,482059,1,1,1,1,1,1,256,128,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,8171485,1,1,1,1,1,1,256,4,64,1,0,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,26
scan,19104635,1,1,1,1,1,1,16,8,32,1,0,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,1316438,1,1,1,1,1,1,64,64,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,1678250,1,1,1,1,1,1,256,16,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,36341135,1,1,1,1,1,1,64,2,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,610120,1,1,1,1,1,1,256,64,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,591987,1,1,1,1,1,1,256,256,64,0,0,1,1024,8192,0,0,44,1024,16384,0,0,18,1024,16392,0,0,30
scan,10653799,1,1,1,1,1,1,128,4,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,72398428,1,1,1,1,1,1,64,1,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,22633981,1,1,1,1,1,1,256,1,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,556126,1,1,1,1,1,1,256,256,64,1,0,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,26
scan,13522631,1,1,1,1,1,1,256,2,64,1,0,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,26
scan,910765,1,1,1,1,1,1,256,32,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,5770487,1,1,1,1,1,1,256,4,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,15575550,1,1,1,1,1,1,64,4,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,879179,1,1,1,1,1,1,128,64,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,584821,1,1,1,1,1,1,128,128,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,477325,1,1,1,1,1,1,256,256,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,3498685,1,1,1,1,1,1,256,8,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,6832651,1,1,1,1,1,1,256,4,32,0,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,5413526,1,1,1,1,1,1,128,8,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,38007747,1,1,1,1,1,1,16,4,32,1,0,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,2797069,1,1,1,1,1,1,128,16,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,4159959,1,1,1,1,1,1,256,8,64,1,0,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,26
scan,797211,1,1,1,1,1,1,512,32,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,743252,1,1,1,1,1,1,256,64,64,1,0,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,26
scan,9211797,1,1,1,1,1,1,64,8,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,9637155,1,1,1,1,1,1,16,16,32,1,0,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,13391857,1,1,1,1,1,1,256,2,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,1363628,1,1,1,1,1,1,512,16,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,32277732,1,1,1,1,1,1,256,1,64,1,0,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,26
scan,2428739,1,1,1,1,1,1,64,32,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,1856512,1,1,1,1,1,1,256,16,32,0,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,1155322,1,1,1,1,1,1,256,32,64,1,0,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,26
scan,13468152,1,1,1,1,1,1,256,2,32,0,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,577068,1,1,1,1,1,1,256,256,64,1,1,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,34
scan,657196,1,1,1,1,1,1,256,64,32,1,0,1,1024,4096,0,0,41,1024,8192,0,0,14,1024,8196,0,0,19
scan,953295,1,1,1,1,1,1,256,32,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,23723862,1,1,1,1,1,1,256,1,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,4850010,1,1,1,1,1,1,512,4,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,9493922,1,1,1,1,1,1,512,2,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,148092891,1,1,1,1,1,1,16,1,32,1,0,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,61759079,1,1,1,1,1,1,16,2,32,1,0,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
