Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,WORK_PER_THREAD,LOOP_UNROLL_TRIAD,PRECISION,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
triad_helper,25440,60096,939,939,9,0,32,1024,0,0,0,14
triad_helper,16000,1048896,607,607,1,0,64,1024,0,0,0,12
triad_helper,19008,66096,918,918,8,1,32,1024,0,0,0,16
triad_helper,14816,52688,148,148,10,1,32,1024,0,0,0,16
triad_helper,17280,151840,365,365,7,0,64,1024,0,0,0,14
triad_helper,12992,89900,899,899,6,0,32,1024,0,0,0,14
triad_helper,16928,105056,134,134,10,1,64,1024,0,0,0,19
triad_helper,11392,106184,1021,1021,5,0,32,1024,0,0,0,14
triad_helper,20096,1048608,66,66,1,0,64,1024,0,0,0,12
triad_helper,16960,131560,299,299,8,1,64,1024,0,0,0,19
triad_helper,25280,52500,875,875,10,0,32,1024,0,0,0,14
triad_helper,11264,177072,651,651,3,0,32,1024,0,0,0,14
triad_helper,14368,59280,260,260,9,0,32,1024,0,0,0,14
triad_helper,13760,58400,146,146,9,0,32,1024,0,0,0,14
triad_helper,14624,52440,230,230,10,0,32,1024,0,0,0,14
triad_helper,11616,87596,359,359,6,0,32,1024,0,0,0,14
triad_helper,25632,59700,995,995,9,0,32,1024,0,0,0,14
triad_helper,12864,58400,100,100,9,0,32,1024,0,0,0,14
triad_helper,15104,59220,315,315,9,0,32,1024,0,0,0,14
triad_helper,17824,351648,999,999,3,0,64,1024,0,0,0,14
triad_helper,10752,107880,870,870,5,0,32,1024,0,0,0,14
triad_helper,12384,87720,258,258,6,0,32,1024,0,0,0,14
triad_helper,11488,131280,547,547,4,0,32,1024,0,0,0,14
triad_helper,11456,265428,909,909,2,0,32,1024,0,0,0,16
triad_helper,12448,75180,105,105,7,0,32,1024,0,0,0,14
triad_helper,11296,87696,84,84,6,0,32,1024,0,0,0,14
triad_helper,10912,131572,889,889,4,0,32,1024,0,0,0,14
triad_helper,38784,65536,2,2,8,0,32,1024,0,0,0,14
triad_helper,12384,75072,48,48,7,0,32,1024,0,0,0,14
triad_helper,12512,52440,95,95,10,0,32,1024,0,0,0,14
triad_helper,12928,52704,216,216,10,0,32,1024,0,0,0,14
triad_helper,13184,77900,779,779,7,0,32,1024,0,0,0,14
triad_helper,14784,524480,55,55,1,0,32,1024,0,0,0,12
triad_helper,10592,105028,217,217,5,1,32,1024,0,0,0,15
triad_helper,14784,58600,586,586,9,1,32,1024,0,0,0,15
triad_helper,10784,131480,346,346,4,1,32,1024,0,0,0,14
triad_helper,12416,88192,212,212,6,1,32,1024,0,0,0,15
triad_helper,13536,75000,375,375,7,1,32,1024,0,0,0,15
triad_helper,13376,263088,126,126,4,1,64,1024,0,0,0,17
triad_helper,16640,74936,986,986,7,1,32,1024,0,0,0,15
triad_helper,15008,53100,295,295,10,1,32,1024,0,0,0,16
triad_helper,22304,60992,953,953,9,1,32,1024,0,0,0,15
triad_helper,13216,58400,73,73,9,1,32,1024,0,0,0,15
triad_helper,10592,131220,81,81,4,1,32,1024,0,0,0,14
triad_helper,16608,66352,754,754,8,1,32,1024,0,0,0,16
triad_helper,22464,74912,4,4,7,1,32,1024,0,0,0,15
triad_helper,10560,131580,255,255,4,0,32,1024,0,0,0,14
triad_helper,9344,175404,311,311,3,0,32,1024,0,0,0,14
triad_helper,10112,175236,859,859,3,0,32,1024,0,0,0,14
triad_helper,13440,74928,14,14,7,0,32,1024,0,0,0,14
triad_helper,10336,175120,110,110,3,1,32,1024,0,0,0,14
triad_helper,11712,131516,427,427,4,0,32,1024,0,0,0,14
triad_helper,18112,52480,656,656,10,0,32,1024,0,0,0,14
triad_helper,10976,174924,387,387,3,0,32,1024,0,0,0,14
triad_helper,11968,88572,671,671,6,0,32,1024,0,0,0,14
triad_helper,11936,88740,435,435,6,1,32,1024,0,0,0,15
triad_helper,24800,55980,933,933,10,1,32,1024,0,0,0,16
triad_helper,9376,263232,914,914,2,1,32,1024,0,0,0,12
triad_helper,10496,174960,540,540,3,1,32,1024,0,0,0,14
triad_helper,25152,56056,1001,1001,10,1,32,1024,0,0,0,16
triad_helper,12448,75636,191,191,7,1,32,1024,0,0,0,15
triad_helper,10560,524888,206,206,1,1,32,1024,0,0,0,12
triad_helper,11616,131856,804,804,4,1,32,1024,0,0,0,14
triad_helper,11808,526440,642,642,1,1,32,1024,0,0,0,12
triad_helper,9024,175168,136,136,3,1,32,1024,0,0,0,14
triad_helper,11968,105984,414,414,5,1,32,1024,0,0,0,15
triad_helper,10112,131580,129,129,4,1,32,1024,0,0,0,14
triad_helper,12896,89000,445,445,6,1,32,1024,0,0,0,15
triad_helper,14432,66176,352,352,8,1,32,1024,0,0,0,16
triad_helper,10080,175168,952,952,3,0,32,1024,0,0,0,14
triad_helper,12704,65688,42,42,8,1,32,1024,0,0,0,16
triad_helper,10624,133620,655,655,4,1,32,1024,0,0,0,14
triad_helper,11584,105076,241,241,5,1,32,1024,0,0,0,15
triad_helper,10272,131192,62,62,4,1,32,1024,0,0,0,14
triad_helper,11264,176592,566,566,3,0,32,1024,0,0,0,14
triad_helper,12768,87808,448,448,6,1,32,1024,0,0,0,15
triad_helper,10400,131456,208,208,4,1,32,1024,0,0,0,14
triad_helper,10720,175540,335,335,3,1,32,1024,0,0,0,14
triad_helper,9408,262548,561,561,2,1,32,1024,0,0,0,12
triad_helper,10016,262880,424,424,2,1,32,1024,0,0,0,12
triad_helper,14656,54080,520,520,10,1,32,1024,0,0,0,16
triad_helper,10720,89364,677,677,6,1,32,1024,0,0,0,15
triad_helper,18848,67944,894,894,8,1,32,1024,0,0,0,16
triad_helper,13440,76912,874,874,7,1,32,1024,0,0,0,15
triad_helper,20480,59024,868,868,9,1,32,1024,0,0,0,15
triad_helper,13440,88452,567,567,6,1,32,1024,0,0,0,15
triad_helper,14720,67000,670,670,8,1,32,1024,0,0,0,16
triad_helper,11104,527008,766,766,1,1,32,1024,0,0,0,12
triad_helper,9440,263084,739,739,2,1,32,1024,0,0,0,12
triad_helper,20736,58412,859,859,9,1,32,1024,0,0,0,15
triad_helper,12064,105228,711,711,5,1,32,1024,0,0,0,15
triad_helper,10752,133152,584,584,4,1,32,1024,0,0,0,14
triad_helper,14432,53280,555,555,10,1,32,1024,0,0,0,16
triad_helper,9568,174876,247,247,3,1,32,1024,0,0,0,14
triad_helper,12352,105924,679,679,5,1,32,1024,0,0,0,15
triad_helper,12480,74952,347,347,7,1,32,1024,0,0,0,15
triad_helper,8832,262416,154,154,2,1,32,1024,0,0,0,12
triad_helper,14944,52632,153,153,10,1,32,1024,0,0,0,16
triad_helper,13536,67320,561,561,8,1,32,1024,0,0,0,16
triad_helper,13472,76200,381,381,7,1,32,1024,0,0,0,15
triad_helper,12544,527296,749,749,2,1,64,1024,0,0,0,13
triad_helper,11232,106440,887,887,5,1,32,1024,0,0,0,15
triad_helper,13120,76792,662,662,7,1,32,1024,0,0,0,15
triad_helper,9504,175404,311,311,3,1,32,1024,0,0,0,14
triad_helper,23936,174824,82,82,3,1,32,1024,0,0,0,14
triad_helper,12960,52496,17,17,10,1,32,1024,0,0,0,16
triad_helper,16352,59752,679,679,9,1,32,1024,0,0,0,15
triad_helper,10176,262752,966,966,2,1,32,1024,0,0,0,12
triad_helper,12800,89380,545,545,6,1,32,1024,0,0,0,15
triad_helper,12832,76080,634,634,7,1,32,1024,0,0,0,15
triad_helper,13056,67440,562,562,8,1,32,1024,0,0,0,16
triad_helper,13216,88044,957,957,6,1,32,1024,0,0,0,15
triad_helper,19264,104860,7,7,5,1,32,1024,0,0,0,15
triad_helper,19968,60112,884,884,9,1,32,1024,0,0,0,15
triad_helper,14944,349856,58,58,3,1,64,1024,0,0,0,16
triad_helper,14080,66200,662,662,8,1,32,1024,0,0,0,16
triad_helper,16031,356592,969,969,3,1,64,1024,0,0,0,16
triad_helper,10240,131240,965,965,4,1,32,1024,0,0,0,14
triad_helper,24448,53312,952,952,10,1,32,1024,0,0,0,16
triad_helper,11936,87696,406,406,6,1,32,1024,0,0,0,15
triad_helper,10272,525512,403,403,1,1,32,1024,0,0,0,12
triad_helper,10624,526320,645,645,1,1,32,1024,0,0,0,12
triad_helper,14272,350208,256,256,3,1,64,1024,0,0,0,16
triad_helper,15264,66332,721,721,8,1,32,1024,0,0,0,16
triad_helper,10528,105080,185,185,5,1,32,1024,0,0,0,15
triad_helper,9376,262548,429,429,2,1,32,1024,0,0,0,12
triad_helper,11328,262720,821,821,2,0,32,1024,0,0,0,16
triad_helper,17376,60880,761,761,9,1,32,1024,0,0,0,15
triad_helper,11232,262472,763,763,2,0,32,1024,0,0,0,16
triad_helper,12832,87616,296,296,6,1,32,1024,0,0,0,15
triad_helper,11584,87880,338,338,6,1,32,1024,0,0,0,15
triad_helper,10528,87696,84,84,6,1,32,1024,0,0,0,15
triad_helper,10208,262476,207,207,2,1,32,1024,0,0,0,12
triad_helper,13920,58320,270,270,9,1,32,1024,0,0,0,15
triad_helper,14688,76272,454,454,7,1,32,1024,0,0,0,15
triad_helper,10080,176440,802,802,3,1,32,1024,0,0,0,14
triad_helper,10944,131200,50,50,4,1,32,1024,0,0,0,14
triad_helper,10560,525252,273,273,1,1,32,1024,0,0,0,12
triad_helper,11968,105792,348,348,5,1,32,1024,0,0,0,15
triad_helper,8544,262416,231,231,2,1,32,1024,0,0,0,12
triad_helper,15776,53148,309,309,10,1,32,1024,0,0,0,16
triad_helper,14976,58384,178,178,9,1,32,1024,0,0,0,15
triad_helper,11104,264384,648,648,2,0,32,1024,0,0,0,16
triad_helper,16031,58712,358,358,9,1,32,1024,0,0,0,15
triad_helper,10848,87500,35,35,6,1,32,1024,0,0,0,15
triad_helper,10432,177840,780,780,3,1,32,1024,0,0,0,14
triad_helper,10048,264264,847,847,2,1,32,1024,0,0,0,12
triad_helper,12320,529760,860,860,2,1,64,1024,0,0,0,13
triad_helper,11200,133300,775,775,4,1,32,1024,0,0,0,14
triad_helper,12896,65736,99,99,8,1,32,1024,0,0,0,16
triad_helper,10784,265824,923,923,2,0,32,1024,0,0,0,16
triad_helper,11072,262740,453,453,2,0,32,1024,0,0,0,16
triad_helper,13888,76260,465,465,7,1,32,1024,0,0,0,15
triad_helper,9920,175812,299,299,3,1,32,1024,0,0,0,14
triad_helper,12608,87840,488,488,6,1,32,1024,0,0,0,15
triad_helper,11552,108344,934,934,5,1,32,1024,0,0,0,15
triad_helper,11520,132756,851,851,4,1,32,1024,0,0,0,14
triad_helper,10272,131472,332,332,4,1,32,1024,0,0,0,14
triad_helper,14496,60156,557,557,9,1,32,1024,0,0,0,15
triad_helper,10560,133200,900,900,4,1,32,1024,0,0,0,14
triad_helper,41696,87384,2,2,6,1,32,1024,0,0,0,15
triad_helper,10976,105560,377,377,5,1,32,1024,0,0,0,15
triad_helper,11936,525888,264,264,2,1,64,1024,0,0,0,13
triad_helper,10784,106268,857,857,5,1,32,1024,0,0,0,15
triad_helper,11552,263952,611,611,2,0,32,1024,0,0,0,16
triad_helper,29408,524304,18,18,1,1,32,1024,0,0,0,12
triad_helper,15872,53268,579,579,10,1,32,1024,0,0,0,16
triad_helper,13856,66752,596,596,8,1,32,1024,0,0,0,16
triad_helper,16768,52960,662,662,10,1,32,1024,0,0,0,16
triad_helper,10624,177344,652,652,3,1,32,1024,0,0,0,14
triad_helper,13184,59472,413,413,9,1,32,1024,0,0,0,15
triad_helper,11040,262640,134,134,2,0,32,1024,0,0,0,16
triad_helper,11584,524496,294,294,2,1,64,1024,0,0,0,13
triad_helper,11168,526656,312,312,2,1,64,1024,0,0,0,13
triad_helper,12160,75920,260,260,7,1,32,1024,0,0,0,15
triad_helper,14496,76440,490,490,7,1,32,1024,0,0,0,15
triad_helper,10144,131480,173,173,4,1,32,1024,0,0,0,14
triad_helper,12672,530048,808,808,2,1,64,1024,0,0,0,13
triad_helper,11648,87740,107,107,6,1,32,1024,0,0,0,15
triad_helper,10880,104912,79,79,5,1,32,1024,0,0,0,15
triad_helper,22464,52620,877,877,10,1,32,1024,0,0,0,16
triad_helper,10304,176120,370,370,3,1,32,1024,0,0,0,14
triad_helper,12224,75440,164,164,7,1,32,1024,0,0,0,15
triad_helper,13120,524880,729,729,2,1,64,1024,0,0,0,13
triad_helper,10688,104904,186,186,5,1,32,1024,0,0,0,15
triad_helper,13504,65540,565,565,8,1,32,1024,0,0,0,16
triad_helper,11008,104992,68,68,5,1,32,1024,0,0,0,15
triad_helper,13440,58352,28,28,9,1,32,1024,0,0,0,15
triad_helper,11360,105168,84,84,5,1,32,1024,0,0,0,15
triad_helper,11072,88948,601,601,6,1,32,1024,0,0,0,15
triad_helper,13376,90804,987,987,6,1,32,1024,0,0,0,15
triad_helper,11072,266016,978,978,2,0,32,1024,0,0,0,16
triad_helper,11296,263200,940,940,2,0,32,1024,0,0,0,16
triad_helper,13280,88352,502,502,6,1,32,1024,0,0,0,15
triad_helper,13216,527040,540,540,2,1,64,1024,0,0,0,13
triad_helper,11200,131400,438,438,4,1,32,1024,0,0,0,14
triad_helper,13440,66144,156,156,8,1,32,1024,0,0,0,16
triad_helper,11712,74984,91,91,7,1,32,1024,0,0,0,15
