Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,UNROLL_OUTER_LOOP,UNROLL_INNER_LOOP,CHUNK_FACTOR,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
BFS_kernel_warp,2599840,1000000,5,5,0,1,1,1024,0,0,0,20
BFS_kernel_warp,2480160,500000,5,5,0,1,2,1024,0,0,0,20
BFS_kernel_warp,2426880,250000,5,5,0,1,4,1024,0,0,0,20
BFS_kernel_warp,2410336,125000,5,5,0,1,8,1024,0,0,0,20
BFS_kernel_warp,2611200,1000000,5,5,1,0,1,1024,0,0,0,20
BFS_kernel_warp,2477664,500000,5,5,1,0,2,1024,0,0,0,20
BFS_kernel_warp,2426304,250000,5,5,1,0,4,1024,0,0,0,20
BFS_kernel_warp,2413664,125000,5,5,1,0,8,1024,0,0,0,20
BFS_kernel_warp,2602528,1000000,5,5,1,1,1,1024,0,0,0,20
BFS_kernel_warp,2478464,500000,5,5,1,1,2,1024,0,0,0,20
BFS_kernel_warp,2427584,250000,5,5,1,1,4,1024,0,0,0,20
BFS_kernel_warp,2408288,125000,5,5,1,1,8,1024,0,0,0,20
BFS_kernel_warp,2196544,1000002,6,6,0,0,1,1024,0,0,0,20
BFS_kernel_warp,2069408,500004,6,6,0,0,2,1024,0,0,0,20
BFS_kernel_warp,2027488,250002,6,6,0,0,4,1024,0,0,0,20
BFS_kernel_warp,2020096,125004,6,6,0,0,8,1024,0,0,0,20
BFS_kernel_warp,2180896,1000002,6,6,0,1,1,1024,0,0,0,20
BFS_kernel_warp,2068831,500004,6,6,0,1,2,1024,0,0,0,20
BFS_kernel_warp,2027520,250002,6,6,0,1,4,1024,0,0,0,20
BFS_kernel_warp,2023520,125004,6,6,0,1,8,1024,0,0,0,20
BFS_kernel_warp,2175904,1000002,6,6,1,0,1,1024,0,0,0,20
BFS_kernel_warp,2068480,500004,6,6,1,0,2,1024,0,0,0,20
BFS_kernel_warp,2026367,250002,6,6,1,0,4,1024,0,0,0,20
BFS_kernel_warp,2020384,125004,6,6,1,0,8,1024,0,0,0,20
BFS_kernel_warp,2177248,1000002,6,6,1,1,1,1024,0,0,0,20
BFS_kernel_warp,2068383,500004,6,6,1,1,2,1024,0,0,0,20
BFS_kernel_warp,2027808,250002,6,6,1,1,4,1024,0,0,0,20
BFS_kernel_warp,2023423,125004,6,6,1,1,8,1024,0,0,0,20
BFS_kernel_warp,1869824,1000006,7,7,0,0,1,1024,0,0,0,20
BFS_kernel_warp,1779360,500003,7,7,0,0,2,1024,0,0,0,20
BFS_kernel_warp,1744864,250005,7,7,0,0,4,1024,0,0,0,20
BFS_kernel_warp,1728000,125006,7,7,0,0,8,1024,0,0,0,20
BFS_kernel_warp,1871040,1000006,7,7,0,1,1,1024,0,0,0,20
BFS_kernel_warp,1778336,500003,7,7,0,1,2,1024,0,0,0,20
BFS_kernel_warp,1744512,250005,7,7,0,1,4,1024,0,0,0,20
BFS_kernel_warp,1728512,125006,7,7,0,1,8,1024,0,0,0,20
BFS_kernel_warp,1872576,1000006,7,7,1,0,1,1024,0,0,0,20
BFS_kernel_warp,1779168,500003,7,7,1,0,2,1024,0,0,0,20
BFS_kernel_warp,1745344,250005,7,7,1,0,4,1024,0,0,0,20
BFS_kernel_warp,1729696,125006,7,7,1,0,8,1024,0,0,0,20
BFS_kernel_warp,1869856,1000006,7,7,1,1,1,1024,0,0,0,20
BFS_kernel_warp,1779392,500003,7,7,1,1,2,1024,0,0,0,20
BFS_kernel_warp,1744288,250005,7,7,1,1,4,1024,0,0,0,20
BFS_kernel_warp,1726944,125006,7,7,1,1,8,1024,0,0,0,20
BFS_kernel_warp,1667520,1000000,8,8,0,0,1,1024,0,0,0,20
BFS_kernel_warp,1557088,500000,8,8,0,0,2,1024,0,0,0,20
BFS_kernel_warp,1527808,250000,8,8,0,0,4,1024,0,0,0,20
BFS_kernel_warp,1530112,125000,8,8,0,0,8,1024,0,0,0,20
BFS_kernel_warp,1646752,1000000,8,8,0,1,1,1024,0,0,0,20
BFS_kernel_warp,1557024,500000,8,8,0,1,2,1024,0,0,0,20
BFS_kernel_warp,1526528,250000,8,8,0,1,4,1024,0,0,0,20
