Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,UNROLL_OUTER_LOOP,UNROLL_INNER_LOOP,CHUNK_FACTOR,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
BFS_kernel_warp,4200800,1000000,5,5,0,1,1,1024,0,0,0,16
BFS_kernel_warp,4096576,500000,5,5,0,1,2,1024,0,0,0,16
BFS_kernel_warp,4066624,250000,5,5,0,1,4,1024,0,0,0,16
BFS_kernel_warp,4054240,125000,5,5,0,1,8,1024,0,0,0,16
BFS_kernel_warp,4201120,1000000,5,5,1,0,1,1024,0,0,0,16
BFS_kernel_warp,4098752,500000,5,5,1,0,2,1024,0,0,0,16
BFS_kernel_warp,4068384,250000,5,5,1,0,4,1024,0,0,0,16
BFS_kernel_warp,4054783,125000,5,5,1,0,8,1024,0,0,0,16
BFS_kernel_warp,4202496,1000000,5,5,1,1,1,1024,0,0,0,16
BFS_kernel_warp,4101344,500000,5,5,1,1,2,1024,0,0,0,16
BFS_kernel_warp,4070560,250000,5,5,1,1,4,1024,0,0,0,16
BFS_kernel_warp,4054976,125000,5,5,1,1,8,1024,0,0,0,16
BFS_kernel_warp,3531296,1000002,6,6,0,0,1,1024,0,0,0,16
BFS_kernel_warp,3445248,500004,6,6,0,0,2,1024,0,0,0,16
BFS_kernel_warp,3421728,250002,6,6,0,0,4,1024,0,0,0,16
BFS_kernel_warp,3413984,125004,6,6,0,0,8,1024,0,0,0,16
BFS_kernel_warp,3534048,1000002,6,6,0,1,1,1024,0,0,0,16
BFS_kernel_warp,3446304,500004,6,6,0,1,2,1024,0,0,0,16
BFS_kernel_warp,3421792,250002,6,6,0,1,4,1024,0,0,0,16
BFS_kernel_warp,3412224,125004,6,6,0,1,8,1024,0,0,0,16
BFS_kernel_warp,3533760,1000002,6,6,1,0,1,1024,0,0,0,16
BFS_kernel_warp,3446048,500004,6,6,1,0,2,1024,0,0,0,16
BFS_kernel_warp,3422368,250002,6,6,1,0,4,1024,0,0,0,16
BFS_kernel_warp,3411424,125004,6,6,1,0,8,1024,0,0,0,16
BFS_kernel_warp,3531680,1000002,6,6,1,1,1,1024,0,0,0,16
BFS_kernel_warp,3448576,500004,6,6,1,1,2,1024,0,0,0,16
BFS_kernel_warp,3423296,250002,6,6,1,1,4,1024,0,0,0,16
BFS_kernel_warp,3414464,125004,6,6,1,1,8,1024,0,0,0,16
BFS_kernel_warp,3052064,1000006,7,7,0,0,1,1024,0,0,0,16
BFS_kernel_warp,2981216,500003,7,7,0,0,2,1024,0,0,0,16
BFS_kernel_warp,2959200,250005,7,7,0,0,4,1024,0,0,0,16
BFS_kernel_warp,2949920,125006,7,7,0,0,8,1024,0,0,0,16
BFS_kernel_warp,3053696,1000006,7,7,0,1,1,1024,0,0,0,16
BFS_kernel_warp,2982784,500003,7,7,0,1,2,1024,0,0,0,16
BFS_kernel_warp,2955584,250005,7,7,0,1,4,1024,0,0,0,16
BFS_kernel_warp,2949408,125006,7,7,0,1,8,1024,0,0,0,16
BFS_kernel_warp,3051104,1000006,7,7,1,0,1,1024,0,0,0,16
BFS_kernel_warp,2980672,500003,7,7,1,0,2,1024,0,0,0,16
BFS_kernel_warp,2955296,250005,7,7,1,0,4,1024,0,0,0,16
BFS_kernel_warp,2950464,125006,7,7,1,0,8,1024,0,0,0,16
BFS_kernel_warp,3051456,1000006,7,7,1,1,1,1024,0,0,0,16
BFS_kernel_warp,2980192,500003,7,7,1,1,2,1024,0,0,0,16
BFS_kernel_warp,2959776,250005,7,7,1,1,4,1024,0,0,0,16
BFS_kernel_warp,2951936,125006,7,7,1,1,8,1024,0,0,0,16
BFS_kernel_warp,2691168,1000000,8,8,0,0,1,1024,0,0,0,16
BFS_kernel_warp,2628384,500000,8,8,0,0,2,1024,0,0,0,16
BFS_kernel_warp,2609312,250000,8,8,0,0,4,1024,0,0,0,16
BFS_kernel_warp,2609536,125000,8,8,0,0,8,1024,0,0,0,16
BFS_kernel_warp,2690624,1000000,8,8,0,1,1,1024,0,0,0,16
BFS_kernel_warp,2629184,500000,8,8,0,1,2,1024,0,0,0,16
BFS_kernel_warp,2610560,250000,8,8,0,1,4,1024,0,0,0,16
BFS_kernel_warp,2610368,125000,8,8,0,1,8,1024,0,0,0,16
BFS_kernel_warp,2691008,1000000,8,8,1,0,1,1024,0,0,0,16
BFS_kernel_warp,2628128,500000,8,8,1,0,2,1024,0,0,0,16
BFS_kernel_warp,2609376,250000,8,8,1,0,4,1024,0,0,0,16
BFS_kernel_warp,2610880,125000,8,8,1,0,8,1024,0,0,0,16
BFS_kernel_warp,2690336,1000000,8,8,1,1,1,1024,0,0,0,16
BFS_kernel_warp,2629376,500000,8,8,1,1,2,1024,0,0,0,16
BFS_kernel_warp,2608928,250000,8,8,1,1,4,1024,0,0,0,16
BFS_kernel_warp,2610432,125000,8,8,1,1,8,1024,0,0,0,16
BFS_kernel_warp,2409376,1000008,9,9,0,0,1,1024,0,0,0,16
BFS_kernel_warp,2356448,500004,9,9,0,0,2,1024,0,0,0,16
BFS_kernel_warp,2339968,250002,9,9,0,0,4,1024,0,0,0,16
BFS_kernel_warp,2361664,125001,9,9,0,0,8,1024,0,0,0,16
BFS_kernel_warp,2406976,1000008,9,9,0,1,1,1024,0,0,0,16
BFS_kernel_warp,2355200,500004,9,9,0,1,2,1024,0,0,0,16
BFS_kernel_warp,2341792,250002,9,9,0,1,4,1024,0,0,0,16
BFS_kernel_warp,2358496,125001,9,9,0,1,8,1024,0,0,0,16
BFS_kernel_warp,2408768,1000008,9,9,1,0,1,1024,0,0,0,16
BFS_kernel_warp,2355424,500004,9,9,1,0,2,1024,0,0,0,16
