Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,Global size 3,Local size 3,Global size 4,Local size 4,LOOP_UNROLL_LSB,LOOP_UNROLL_LOCAL_MEMORY,LOOP_UNROLL_ADD_UNIFORM,SCAN_DATA_SIZE,SORT_DATA_SIZE,SCAN_BLOCK_SIZE,SORT_BLOCK_SIZE,INLINE_LSB,INLINE_SCAN,INLINE_LOCAL_MEMORY,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2,Maximum work-group size 3,Local memory size 3,Private memory size 3,Constant memory size 3,Registers count 3,Maximum work-group size 4,Local memory size 4,Private memory size 4,Constant memory size 4,Registers count 4
sort,67107702,1,1,1,1,1,1,1,1,1,1,0,0,0,2,8,256,64,0,0,1,1024,2052,0,0,51,1024,2112,0,0,16,1024,4224,0,0,24,1024,4,0,0,10,1024,2048,0,0,28
sort,117772218,1,1,1,1,1,1,1,1,1,1,1,1,0,2,4,128,64,0,0,1,1024,1028,0,0,40,1024,1088,0,0,16,1024,2176,0,0,24,1024,4,0,0,10,1024,1024,0,0,20
sort,67105271,1,1,1,1,1,1,1,1,1,1,1,1,0,2,8,256,64,0,1,0,1024,2052,0,0,46,1024,2112,0,0,16,1024,4224,0,0,24,1024,4,0,0,10,1024,2048,0,0,26
sort,67053042,1,1,1,1,1,1,1,1,1,1,1,0,0,2,8,256,64,0,0,1,1024,2052,0,0,48,1024,2112,0,0,16,1024,4224,0,0,24,1024,4,0,0,10,1024,2048,0,0,28
sort,120981943,1,1,1,1,1,1,1,1,1,1,1,0,0,2,4,128,64,0,0,1,1024,1028,0,0,40,1024,1088,0,0,16,1024,2176,0,0,24,1024,4,0,0,10,1024,1024,0,0,20
sort,68816681,1,1,1,1,1,1,1,1,1,1,0,0,0,2,8,256,64,0,0,0,1024,2052,0,0,51,1024,2112,0,0,16,1024,4224,0,0,24,1024,4,0,0,10,1024,2048,0,0,28
sort,235083542,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,64,64,0,0,1,1024,516,0,0,29,1024,576,0,0,16,1024,1152,0,0,24,1024,4,0,0,10,1024,512,0,0,17
sort,67862867,1,1,1,1,1,1,1,1,1,1,1,1,0,2,8,256,64,0,1,1,1024,2052,0,0,46,1024,2112,0,0,16,1024,4224,0,0,24,1024,4,0,0,10,1024,2048,0,0,24
sort,67065538,1,1,1,1,1,1,1,1,1,1,1,0,1,2,8,256,64,0,0,0,1024,2052,0,0,48,1024,2112,0,0,16,1024,4224,0,0,24,1024,4,0,0,10,1024,2048,0,0,28
sort,77848505,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,256,256,0,0,1,1024,2052,0,0,27,1024,2112,0,0,16,1024,4224,0,0,24,1024,4,0,0,10,1024,2048,0,0,19
sort,138576492,1,1,1,1,1,1,1,1,1,1,1,0,0,8,2,32,128,1,1,1,1024,1028,0,0,27,1024,1088,0,0,35,1024,2176,0,0,54,1024,4,0,0,10,1024,1024,0,0,19
sort,133336294,1,1,1,1,1,1,1,1,1,1,1,0,0,8,2,32,128,1,1,0,1024,1028,0,0,27,1024,1088,0,0,35,1024,2176,0,0,54,1024,4,0,0,10,1024,1024,0,0,20
